chr,coor_s,coor_e,ids
3,18153026,18154330,id1727
8,6789969,6796506,id1729
8,132615825,132618313,id1730
16,49787012,49817025,id1731
14,12335542,12336836,id1732
16,41369491,41370782,id1733
19,2026268,2028030,id1734
2,119389023,119391757,id1735
8,85787931,85789091,id1736
8,24382769,24383974,id1737
4,106459413,106495685,id1738
14,60164113,60183186,id1739
6,9334640,9373648,id1740
17,32046732,32050912,id1741
17,48358674,48363202,id1742
1,206337049,206355555,id1743
3,48738057,48743378,id1744
4,163073991,163081493,id1745
1,243906031,243910226,id1746
5,70363608,70364771,id1747
2,204665575,204670177,id1748
7,152655103,152905703,id1749
14,45481990,45601362,id1750
15,50421997,50542222,id1751
5,142194393,142196634,id1752
1,120826929,120906869,id1753
12,64082234,64174733,id1754
22,47899478,47905335,id1755
5,30873656,30898122,id1756
16,64739226,64742769,id1757
2,212286055,212287114,id1758
13,60177726,60178929,id1759
7,77673157,77676667,id1760
1,191451465,191454008,id1761
5,172527301,172533866,id1762
2,74582160,74585482,id1763
14,24551895,24589841,id1764
9,122484273,122486435,id1765
5,168691907,168693501,id1766
7,28729308,28732735,id1767
10,99355923,99357408,id1768
4,22884648,22885987,id1769
7,13155367,13158444,id1770
6,101430495,101432050,id1771
22,4750112,5092083,id1772
7,79358074,79362360,id1773
3,88066198,88067670,id1774
13,49830927,49832312,id1775
2,182169238,182171883,id1776
18,24219019,24220581,id1777
9,136202966,136214148,id1778
15,24025420,24055552,id1779
18,57174152,57181110,id1780
13,57209641,57217127,id1781
3,92500512,92502558,id1782
14,56106371,56108794,id1783
2,4215365,4216524,id1784
13,106457311,106459110,id1785
11,4260221,4261831,id1786
2,183858107,183859630,id1787
2,48086363,48088399,id1788
3,82087873,82089626,id1789
6,87280585,87281776,id1790
6,41623920,41625043,id1791
15,18991584,18999546,id1792
3,159384054,159432308,id1793
12,64535298,64549788,id1794
6,17638607,17720124,id1795
10,58531856,58542533,id1796
7,37391182,37446928,id1797
21,28042450,28049548,id1798
10,17725985,17749640,id1799
1,147753615,147756649,id1800
13,107305853,107308149,id1801
18,49041722,49046203,id1802
1,212233758,212235248,id1803
16,41054312,41055773,id1804
1,5582086,5583656,id1805
3,47136591,47138623,id1806
4,99700020,99703143,id1807
6,82975679,82977218,id1808
12,102124468,102126026,id1809
12,130749926,130755974,id1810
17,16444731,16448163,id1811
13,5154659,5156316,id1812
7,68613272,68620309,id1813
15,75601377,75602980,id1814
14,95099599,95100756,id1815
14,86512226,86513567,id1816
2,220377549,220379352,id1817
15,12878865,12880594,id1818
4,173285451,173287947,id1819
16,45288160,45290135,id1820
18,59153711,59194363,id1821
8,2841684,2842828,id1822
13,98685843,98688725,id1823
21,7456847,7459094,id1824
7,76879835,76881805,id1825
7,136347847,136348961,id1826
3,43038423,43039551,id1827
3,140764981,140767263,id1828
13,105214098,105215279,id1829
7,159281724,159282777,id1830
20,46857298,46861741,id1831
5,147999216,148001096,id1832
13,44215401,44217248,id1833
2,48393574,48394661,id1834
8,82400919,82402188,id1835
7,21131885,22607581,id1836
4,59583430,60018603,id1837
21,12212490,12215526,id1838
15,24748380,24749938,id1839
16,13691720,13693331,id1840
11,39880160,39881597,id1841
9,60674864,60677175,id1842
21,38849701,38850760,id1843
2,117866153,117867196,id1844
20,7590508,7591807,id1845
9,99128200,99129700,id1846
2,173640852,173642196,id1847
6,95279590,95288894,id1848
1,96902714,96904424,id1849
16,75947793,75949294,id1850
16,21787498,21791623,id1851
12,26120590,26121986,id1852
17,25905636,25907356,id1853
15,56918133,56919523,id1854
1,181496143,181497683,id1855
1,233919289,233920957,id1856
10,132507693,132509017,id1857
19,13653654,13654982,id1858
18,56551448,56553248,id1859
14,87973497,87975591,id1860
6,49091561,49093741,id1861
1,221412991,221415929,id1862
4,14641436,14643606,id1863
5,137013731,137014868,id1864
5,99933633,99934777,id1865
5,141930004,141932273,id1866
1,185996216,185997487,id1867
6,167329401,167330603,id1868
10,76566582,76570316,id1869
8,10451146,10454098,id1870
12,93002921,93004178,id1871
17,62529745,62536608,id1872
12,44406158,44407421,id1873
4,36516414,36558895,id1874
5,112376456,112377873,id1875
2,70076062,70077105,id1876
11,92024004,92025450,id1877
5,160624297,160625584,id1878
5,70766860,70785490,id1879
15,57183934,57186220,id1880
12,112184279,112185593,id1881
6,145287190,145289710,id1882
7,13896260,13897552,id1883
1,22569953,22571043,id1884
7,96556587,96558349,id1885
11,57352475,57355214,id1886
5,433871,435542,id1887
11,105744985,105746790,id1888
17,21499154,21501262,id1889
7,140818358,140820860,id1890
9,102669457,102713673,id1891
6,36643496,36718039,id1892
16,68761457,68772677,id1893
6,145904086,145912238,id1894
9,34935865,34940772,id1895
3,139771599,139823748,id1896
21,28664550,28708340,id1897
2,87551165,87577687,id1898
9,134021064,134022812,id1899
6,117321285,117323391,id1900
15,92243077,92247803,id1901
9,28413260,28416137,id1902
16,87677776,87678907,id1903
8,83942398,83947070,id1904
13,71998053,71999799,id1905
17,69841031,69842912,id1906
3,82820909,82822386,id1907
1,43554652,43556332,id1908
10,41533025,41534125,id1909
4,54131316,54136679,id1910
11,28408625,28409708,id1911
13,685996,687209,id1912
12,120063458,120064525,id1913
17,41439506,41440570,id1914
5,180142274,180144124,id1915
6,98264793,98266351,id1916
7,99206427,99207605,id1917
14,7377370,7381085,id1918
16,34220618,34221882,id1919
22,47999576,48000754,id1920
1,123255552,123257293,id1921
11,27633354,27634708,id1922
16,51381098,51385911,id1923
2,132395628,132397390,id1924
4,39332914,39333967,id1925
12,123333313,123334703,id1926
18,981245,982951,id1927
8,24406253,24409606,id1928
9,18372024,18385627,id1929
18,78585073,78587699,id1930
7,72711323,72713004,id1931
3,115675299,115677533,id1932
6,16373229,16377734,id1933
2,41876678,41881584,id1934
9,98910580,98912795,id1935
9,133301011,133303782,id1936
6,141980494,141982448,id1937
1,205260189,205261855,id1938
6,26692947,26694255,id1939
9,123842419,123843527,id1940
7,55523018,55524028,id1941
13,49709602,49711467,id1942
2,11937158,11939882,id1943
13,54519909,54521395,id1944
1,51291800,51292888,id1945
2,38779698,38780797,id1946
4,108912931,108917004,id1947
2,217258440,217259694,id1948
2,135195385,135198383,id1949
5,115115244,115116395,id1951
7,75124356,75126634,id1952
2,17476651,17478891,id1953
15,58802555,58804833,id1954
12,115514796,115517036,id1955
1,98057955,98059198,id1956
22,14282148,14283522,id1957
4,12252096,12253299,id1958
6,35856507,35857730,id1959
18,15404783,15406027,id1960
13,9440750,9441813,id1961
18,40829856,40836171,id1962
14,13147845,13149093,id1963
15,16726746,16728026,id1964
20,38865056,38866258,id1965
3,67325777,67327869,id1966
4,76595079,76602450,id1967
1,175582712,175583918,id1968
13,106094634,106095831,id1969
1,69312074,69313269,id1970
11,114754311,114755522,id1971
6,84782657,84783729,id1972
13,46706639,46708097,id1973
11,120709314,120711435,id1974
5,110357199,110358342,id1975
22,4370657,4374004,id1976
1,185307885,185309627,id1977
7,114360199,114361344,id1978
12,124244006,124245300,id1979
13,9064254,9065535,id1980
10,94336404,94337465,id1981
15,21137302,21138345,id1982
6,20244625,20246643,id1983
4,120419522,120420991,id1984
3,139227201,139229488,id1985
3,4401060,4402398,id1986
20,54209003,54210960,id1987
10,30333921,30335385,id1988
5,100964920,100968190,id1989
12,84761782,84765674,id1990
12,81354750,81362261,id1991
5,104820081,104823561,id1992
6,17450929,17460761,id1993
14,41508350,41509526,id1994
16,58201753,58205458,id1995
5,175063840,175064902,id1996
5,150485183,150486756,id1997
11,19717291,19718864,id1998
2,54619791,54622324,id1999
5,70268834,70270408,id2000
6,56251049,56252865,id2001
7,4540417,4542202,id2002
3,57868070,57875271,id2003
6,165915103,165916386,id2004
5,786572,801702,id2005
11,98389991,98393519,id2006
4,139678073,139680486,id2007
12,34138301,34139498,id2008
8,143050717,143051945,id2009
12,21314008,21315447,id2010
20,52781665,52784103,id2011
16,25809650,25810830,id2012
2,118353076,118354166,id2013
5,59751388,59753058,id2014
5,33961924,33969577,id2015
13,109776492,109789488,id2016
8,139918269,139935008,id2017
11,72230898,72449331,id2018
14,39924130,39925427,id2019
2,166559178,166561057,id2020
7,11573787,11682975,id2021
11,105048796,105051088,id2022
12,91065728,91067646,id2024
1,215318044,215653513,id2025
15,92625435,92627076,id2026
11,50564512,50565543,id2027
3,86035035,86086330,id2028
19,10600053,10601175,id2029
8,13375911,13377564,id2030
21,22890490,22892892,id2031
10,124345184,124347618,id2032
2,230956595,230957915,id2033
1,106572270,106573802,id2034
15,44320230,44321753,id2035
3,117708386,117710677,id2036
13,80845068,80859504,id2037
1,52183998,52199339,id2038
12,116542134,116545147,id2039
11,15751455,15753804,id2040
14,72023792,72025318,id2041
8,42301667,42305509,id2042
5,35467961,35476801,id2043
4,148316081,148326266,id2044
9,123917634,123928224,id2045
8,60169926,60173392,id2046
6,41639375,41650791,id2047
7,67871546,67872577,id2048
15,74688705,74696019,id2049
5,75413042,75414080,id2050
1,28760063,28764088,id2051
20,6530175,6533128,id2052
17,33270555,33271854,id2053
14,95677988,95683258,id2054
7,133898552,133900062,id2055
3,76048228,76049606,id2056
2,39075608,39078439,id2057
11,23532806,23535598,id2058
1,94278509,94279680,id2059
14,102855622,102856816,id2060
5,140607538,140608723,id2061
3,156652969,156858489,id2062
5,135452217,135554309,id2063
3,179097750,179100084,id2065
21,26455942,26457013,id2066
9,69162020,69164190,id2067
8,23473030,23476240,id2068
1,64374106,64375663,id2069
5,22368605,22370218,id2070
7,8575039,8576465,id2071
1,209971181,209972808,id2072
2,222676067,222678787,id2073
20,7574201,7577767,id2074
10,64865163,64868292,id2076
8,107141627,107145149,id2077
15,101599873,101600945,id2078
6,68585917,68587102,id2079
7,73056548,73058040,id2080
7,124810869,124812694,id2081
4,77134592,77140363,id2082
13,73799368,73800926,id2083
1,227135484,227136784,id2084
20,51727454,51743232,id2085
2,34159084,34160833,id2086
2,204175895,204204241,id2087
9,15707183,15787195,id2088
5,142890793,142892509,id2089
7,25326789,25328534,id2090
12,49004701,49006817,id2091
12,133272201,133274230,id2092
3,21311049,21312725,id2093
11,131454984,131456520,id2094
8,70176020,70177084,id2095
6,133323937,133328389,id2096
14,96908404,96909774,id2097
14,87739031,87740505,id2098
2,86477346,86481801,id2099
22,22275317,22276999,id2100
1,228447692,228448759,id2101
13,50032925,50035291,id2102
19,57988916,57991463,id2103
1,14128144,14129842,id2104
7,148026889,148028125,id2105
4,83941862,83945398,id2106
3,27753563,27755399,id2107
19,38414342,38415411,id2108
4,85144041,85148091,id2109
18,13489093,13490413,id2110
7,53047248,53048814,id2111
4,91054269,91056247,id2112
18,34955986,34957042,id2113
18,43082349,43088015,id2114
3,183183753,183188096,id2115
5,80097973,80433555,id2116
13,71731069,71732575,id2117
3,6324580,6326090,id2118
1,77611987,77613442,id2119
1,162090712,162092155,id2120
13,87117595,87118980,id2121
3,106759076,106760136,id2122
5,174750436,174751496,id2123
2,237953891,237956544,id2124
2,188004843,188007941,id2125
1,177623217,177625047,id2126
5,154821926,154822973,id2127
9,45852757,45861122,id2128
7,117672167,117687995,id2129
4,55129296,55130681,id2130
8,46018220,46020478,id2131
6,100153567,100155078,id2132
15,95362771,95371618,id2133
1,187341729,187343434,id2134
12,39291056,39299868,id2135
4,88275438,88276657,id2136
21,13934836,13936066,id2137
5,114130542,114131804,id2138
11,81418298,81431721,id2139
1,179619156,179640280,id2140
5,32750505,32768608,id2141
13,106015318,106028529,id2142
22,32899986,32902138,id2143
7,56453755,56455659,id2144
14,45165914,45167655,id2145
14,25206200,25211187,id2146
6,122335508,122339304,id2147
3,49107581,49112727,id2148
8,94657987,94661701,id2149
21,26547304,26548683,id2150
4,31290644,31293532,id2151
1,153171556,153172839,id2152
18,2694610,2696656,id2153
4,151157357,151158897,id2154
1,42978341,42980364,id2155
5,127297474,127300923,id2156
3,101852685,101854222,id2157
7,108361374,108389393,id2158
22,14353975,14380148,id2159
11,15740996,15743461,id2160
8,71296624,71299087,id2161
11,19640299,19643273,id2162
9,31813119,31815055,id2164
7,33587038,33588996,id2165
8,45733857,45734903,id2166
16,55096135,55097152,id2167
11,91120734,91126171,id2168
1,78444098,78448438,id2169
2,241211767,241216325,id2170
3,126181083,126182423,id2171
19,39905607,39913063,id2172
14,83815560,83836381,id2173
20,34302712,34313328,id2174
2,202923515,202941060,id2175
6,155694413,155695451,id2176
5,121421646,121425191,id2177
18,70187690,70189322,id2178
17,72914366,72916032,id2179
7,55044580,55046431,id2180
20,24263914,24265302,id2181
19,54485960,54487217,id2182
5,39014260,39015372,id2183
7,1572500,1574148,id2184
10,74411367,74412573,id2185
14,41121302,41122900,id2186
15,88474600,88477192,id2187
13,55740058,55742169,id2188
1,178999258,179000406,id2189
2,216691876,216693450,id2190
9,72517820,72521737,id2191
11,130653908,130655320,id2192
7,118750360,118752373,id2193
18,56789909,56792600,id2194
5,172980949,172982279,id2195
3,53040325,53041737,id2196
18,44275962,44305904,id2197
1,39983304,39984866,id2198
12,101414854,101418684,id2199
3,70012932,70014692,id2200
15,12711523,12714493,id2201
11,28192317,28229592,id2202
3,134173304,134200597,id2203
3,19249790,19272714,id2204
2,226573331,226574387,id2205
4,176334097,176337514,id2206
9,56929200,56930531,id2207
9,48315362,48316423,id2208
6,92039329,92044004,id2209
7,76989359,76992849,id2210
14,54595455,54596850,id2211
5,173379943,173382514,id2212
12,124060820,124062185,id2213
1,147046999,147049063,id2214
15,77263472,77265249,id2215
11,119262208,119263986,id2216
22,21172660,21596720,id2217
22,25598483,25805534,id2218
12,6370495,6682025,id2219
20,51230404,51339527,id2220
5,39800462,40199406,id2221
7,119950386,120250441,id2222
9,49710699,49823109,id2223
1,46951234,46964460,id2224
10,42908753,42909757,id2225
1,171829341,171830899,id2226
5,107003276,107007590,id2227
20,16689688,16691078,id2228
2,110180180,110181589,id2229
10,25034545,25084884,id2230
4,71038830,71044917,id2231
15,65855774,65857580,id2232
6,35102317,35107387,id2233
9,125391248,125393829,id2234
21,42725122,42727197,id2235
15,11111780,11113471,id2236
6,115533644,115535467,id2237
11,51129289,51130759,id2238
4,67693345,67694647,id2239
9,122407542,122408599,id2240
10,123064015,123065684,id2241
18,75113970,75115661,id2242
7,110753509,110755957,id2243
6,30661123,30663141,id2244
2,241790909,241792595,id2245
5,82070887,82072506,id2246
1,61745535,61747024,id2247
5,100290437,100292982,id2248
6,70087847,70089345,id2249
21,29531061,29532560,id2250
7,114227034,114228096,id2251
6,62846331,62847429,id2252
7,121875728,121878100,id2253
9,56540178,56541426,id2254
1,204751299,204753790,id2255
9,110847,112742,id2256
3,127346332,127347567,id2257
6,118006889,118009650,id2258
11,55732257,55733958,id2259
4,158245364,158247042,id2260
7,67643699,67644957,id2261
9,63438737,63441009,id2262
10,81142517,81144001,id2263
10,25001800,25004280,id2264
4,64707228,64709550,id2265
7,83084329,83086277,id2266
5,125329404,125331094,id2267
13,41836479,41839652,id2268
1,179852915,179854276,id2269
7,85999632,86002010,id2270
1,171365056,171367951,id2271
10,49234755,49236921,id2272
18,4715297,4716942,id2273
18,69633275,69635356,id2274
7,63951908,63952979,id2275
6,74204830,74205882,id2276
4,169814659,169816819,id2277
18,39754961,39757450,id2278
1,113476682,113478209,id2279
22,32055580,32057999,id2280
1,131283364,131284810,id2281
16,36275129,36276752,id2282
3,178150255,178151310,id2283
8,74078110,74079683,id2284
1,185174897,185176070,id2285
11,38366004,38367924,id2286
8,60310169,60311287,id2287
3,159251277,159252588,id2288
20,29176519,29177956,id2289
8,135407465,135412410,id2290
6,17730531,17732127,id2291
5,111362948,111364512,id2292
10,90690215,90691295,id2293
15,59778635,59780644,id2294
12,110851173,110852350,id2295
15,17996105,17997429,id2296
10,117241769,117243960,id2297
12,91456715,91458179,id2298
6,91998353,92001054,id2299
22,36760788,36762136,id2300
4,110734130,110735489,id2301
10,61798340,61800665,id2302
1,54411883,54413087,id2303
15,35993890,35997977,id2304
15,15189567,15191986,id2305
16,53020565,53021940,id2306
1,189015404,189016598,id2307
2,231080655,231082440,id2308
7,139190799,139193376,id2309
14,56443270,56444911,id2310
4,171492409,171493792,id2311
7,137222322,137223755,id2312
8,97911271,97914171,id2313
11,121113116,121114682,id2314
8,85750044,85751547,id2315
12,13205247,13208119,id2316
5,96431633,96432841,id2317
8,30201062,30202741,id2318
4,73976063,73978489,id2319
14,3856351,3859526,id2320
5,101012234,101017825,id2321
1,220488508,220490723,id2322
14,39850458,39852514,id2323
15,14670082,14671796,id2324
4,38842871,38844453,id2325
7,62582524,62600267,id2326
17,74618567,74621139,id2327
2,160904915,160907289,id2328
13,30451490,30453525,id2329
11,10671529,10674883,id2330
12,40702049,40703503,id2331
2,35741998,35743448,id2332
4,56601159,56603330,id2333
12,106508365,106509378,id2334
21,7690024,7692093,id2335
15,81956970,81960217,id2336
20,21581622,21583039,id2337
9,89668606,89671405,id2338
1,28488785,28490273,id2339
1,241515882,241517507,id2340
5,172296284,172298100,id2341
7,125783424,125784588,id2342
15,20884512,20886092,id2343
2,115839542,115841288,id2344
6,77754669,77756445,id2345
6,153087052,153094640,id2346
12,30212555,30219443,id2347
1,107287079,107288357,id2348
12,94332631,94335686,id2349
2,19301341,19303219,id2350
13,78411822,78424276,id2351
6,66148533,66149912,id2352
3,18775117,18798204,id2353
6,37442836,37454080,id2354
1,80981688,80983510,id2355
21,38664044,38667610,id2356
4,20219339,20232747,id2357
4,141820007,141841436,id2358
5,14318783,14322089,id2359
1,57378500,57379849,id2360
14,77282615,77285495,id2361
20,39387450,39394261,id2362
4,161936522,161946105,id2363
8,69731133,69732153,id2364
5,27192171,27207721,id2365
9,111860077,111864233,id2366
8,39363428,39366998,id2367
12,21365145,21367878,id2368
13,43998220,44000879,id2369
17,49964804,49972599,id2370
13,53644875,53647145,id2371
11,96303709,96334535,id2372
8,79025567,79040185,id2373
13,85097008,85099257,id2374
5,82033267,82035033,id2375
11,101364254,101365325,id2376
12,98280982,98283951,id2377
2,158094451,158096732,id2378
13,113748782,113754311,id2379
19,23207423,23212927,id2380
22,6650962,6672706,id2381
21,4562772,4583547,id2382
4,132869416,132890646,id2383
8,56627983,56630141,id2384
9,44269570,44300658,id2385
20,6383,9598,id2386
21,6102488,6129134,id2387
12,42699264,42702314,id2388
5,165443730,165444910,id2389
4,58571456,58572978,id2390
22,14443877,14444879,id2391
9,31154260,31155335,id2392
21,24731968,24735696,id2393
2,97985638,98016769,id2394
9,113208504,113210678,id2395
21,31058348,31062937,id2396
7,89024215,89053776,id2397
11,37218837,37224009,id2398
2,79121863,79123931,id2399
8,14282842,14285627,id2400
18,79004071,79007224,id2401
22,41093864,41097191,id2402
6,95799729,95947674,id2406
2,174651081,174681876,id2407
7,152761957,152773414,id2408
8,107833250,107834566,id2410
8,88579837,88581074,id2411
10,116417616,116419130,id2412
16,70616634,70643623,id2413
7,38774486,38776398,id2414
11,127125839,127132241,id2416
2,138115296,138120053,id2417
8,69284690,69325908,id2418
3,111433238,111481988,id2419
15,18359137,18374189,id2420
12,110483701,110514738,id2421
2,233390898,233439608,id2422
2,125508122,125542002,id2423
12,107253794,107259782,id2424
4,95501375,95503892,id2425
7,41012324,41026160,id2426
15,62845323,62861711,id2427
20,64199502,64201934,id2428
10,73521820,73531403,id2429
4,90002326,90032022,id2430
1,10938412,10955864,id2431
8,17750155,17889005,id2432
1,105341841,105343030,id2433
11,61866146,61876225,id2434
11,2704321,2706146,id2435
9,29970504,29996732,id2436
9,20912970,21010213,id2437
18,56701072,56787061,id2438
6,78702903,78783469,id2439
17,57919661,57925569,id2440
1,51857770,51868137,id2441
4,71063268,71065347,id2442
20,53247326,53249594,id2443
7,71199052,71200224,id2444
16,31940468,31941931,id2445
7,37583579,37584871,id2446
14,67011192,67013604,id2447
22,8018267,8019794,id2448
12,126684838,126685851,id2449
20,1561428,1563158,id2450
6,165556167,165557267,id2451
22,47739136,47740240,id2452
2,33414525,33417448,id2453
1,79358633,79359711,id2454
19,29143543,29145091,id2455
1,9536090,9537193,id2456
6,167751803,167753203,id2457
2,43373646,43424918,id2458
16,60906424,60908392,id2459
16,58924334,58926975,id2460
8,21974486,21976399,id2461
7,29029708,29032080,id2462
14,77169467,77171200,id2463
12,43552736,43554180,id2464
19,24369426,24371927,id2465
3,98351419,98353542,id2466
18,9532093,9533998,id2467
8,129661609,129664518,id2468
9,20246962,20248266,id2469
6,92574511,92577092,id2470
17,43312389,43314079,id2471
10,107406406,107408591,id2472
5,24245367,24248182,id2473
21,532180,533557,id2474
19,46200765,46203192,id2475
1,222500620,222502020,id2476
2,68927954,68929021,id2477
2,24986830,24988606,id2478
2,85798194,85818584,id2479
2,108390044,108489004,id2480
2,189722740,189737514,id2481
6,105540187,105550730,id2482
2,16339525,16342079,id2483
10,107821046,107822566,id2484
1,182974171,183038350,id2485
16,56266806,56278447,id2486
2,34714267,34791869,id2487
2,192049483,192054314,id2488
20,37468576,37520784,id2489
15,101116473,101119758,id2490
8,107916940,107920726,id2491
3,134956324,135003941,id2492
4,23408319,23435143,id2493
3,138861630,138868204,id2494
5,31812740,31860219,id2495
1,245550427,245614903,id2496
5,180008973,180012629,id2497
9,68163662,68211230,id2498
14,21372320,21514362,id2499
11,118773632,118831343,id2500
1,70909346,70918817,id2501
13,87908514,87979362,id2502
8,128859991,128861269,id2503
11,119186315,119189192,id2504
1,125427649,125430516,id2505
5,60875639,60876795,id2506
18,52718350,52721049,id2507
16,82483848,82501272,id2508
2,142701313,142718302,id2509
1,118749240,118762246,id2510
9,63127178,63141038,id2511
2,167278890,167280569,id2512
22,34801694,34803597,id2513
21,12665902,12667891,id2514
16,53262244,53266133,id2515
16,15457153,15500188,id2516
8,65931031,65932745,id2517
9,34410349,34412906,id2518
11,132876943,132900549,id2519
9,26668238,26670136,id2520
11,58983437,58989050,id2521
2,126932014,126933568,id2522
2,186586437,186588439,id2523
8,87178711,87179769,id2524
10,105631505,105633073,id2525
3,14472968,14474088,id2526
14,98006226,98086790,id2527
5,89632894,89634464,id2528
9,131699049,131831634,id2529
11,30725749,30728033,id2530
2,182642953,182645859,id2531
3,154471833,154474250,id2532
3,195046965,195048438,id2533
5,146265249,146290010,id2534
9,61538861,61562902,id2535
7,2627200,2628778,id2536
14,101762415,101764383,id2537
16,60806814,60859401,id2538
6,116112857,116137115,id2539
17,40014147,40034999,id2540
9,79665965,79670608,id2541
15,71589573,71590790,id2542
18,51401006,51404878,id2543
2,100486946,100488682,id2544
11,23177307,23178655,id2545
3,2205316,2207752,id2546
17,16042345,16044145,id2547
2,152242566,152257187,id2548
18,36796681,36798170,id2549
12,60485776,60487434,id2550
4,54398953,54465858,id2551
1,122173487,122200800,id2552
16,45666380,45669504,id2553
5,172883214,172884435,id2554
15,60048830,60055304,id2555
22,42375854,42383380,id2556
22,369617,379898,id2557
4,113624126,113626944,id2558
3,151551136,151554518,id2559
20,42551054,42589120,id2560
4,182994085,182996637,id2561
11,108175669,108182204,id2562
19,4491122,4493580,id2563
19,52383852,52396188,id2564
13,36719020,36768363,id2565
16,31104892,31108362,id2566
3,23682822,23685950,id2567
14,70780576,70784314,id2568
8,103423576,103428621,id2569
17,12280465,12395811,id2570
3,124999043,125007057,id2571
14,89979860,90001392,id2572
1,165220655,165222512,id2573
2,48531981,48544268,id2574
12,79324160,79377549,id2575
19,15689910,15694342,id2576
2,164357205,164386099,id2577
3,147122543,147157598,id2578
2,113908741,113912198,id2579
21,42812125,42875220,id2580
13,21020581,21370245,id2581
9,7840377,7841735,id2582
12,60908713,60922648,id2583
9,81697828,81707344,id2584
8,38034476,38048601,id2585
1,147545885,147590938,id2586
18,66479603,66489936,id2587
16,23411236,23420370,id2588
2,142556965,142574514,id2589
1,160118440,160121533,id2590
5,65351166,65422248,id2591
16,2163336,2196598,id2592
6,42062864,42073763,id2593
7,66206763,66208695,id2594
17,58063587,58091005,id2595
4,26619218,26945840,id2596
4,48470781,48514944,id2597
11,87149415,87160871,id2598
6,8251079,8299673,id2599
19,12179214,12214076,id2600
9,79571334,79572418,id2601
9,116942322,117042524,id2602
14,79591380,79597628,id2603
3,94125001,94159402,id2604
4,175374396,175620513,id2605
16,58880291,59189250,id2606
2,84876143,84879014,id2607
17,65058720,65101217,id2608
10,49570956,49618717,id2609
11,19229604,19230662,id2610
18,17817446,17826974,id2611
9,94674224,94705360,id2612
1,169013610,169043877,id2613
10,127191774,127202585,id2614
17,51404367,51407740,id2615
3,55898454,55905134,id2616
6,26948715,26958595,id2617
17,53997868,54000546,id2618
6,35388718,35413268,id2619
12,121698986,121863472,id2620
14,67581286,68051086,id2621
2,35033640,35071363,id2622
7,97402443,97403499,id2623
2,209689513,209693009,id2624
22,15005556,15017318,id2625
10,39152699,39193753,id2626
4,155149623,155151987,id2627
8,29808295,29809998,id2628
20,28392189,28393776,id2629
10,89604732,89605992,id2630
3,73919063,73924568,id2631
8,13857307,13865843,id2632
7,43800891,43833524,id2633
1,232115039,232123102,id2634
3,119378174,119381079,id2635
4,15778509,15792916,id2636
4,101099252,101100326,id2637
4,46767679,46768732,id2638
1,34239696,34242783,id2639
16,41455582,41479809,id2640
7,154492854,154494153,id2641
5,151952630,151968722,id2642
1,90449078,90451538,id2643
11,68037413,68064027,id2644
9,106418150,106442851,id2645
6,147069145,147078115,id2646
2,76923231,76959530,id2647
16,86025812,86072119,id2648
7,63525172,63527190,id2649
15,92224513,92226572,id2650
11,107204793,107205802,id2651
2,197255889,197257313,id2652
17,7011759,7013889,id2653
15,76136661,76139235,id2654
2,155388256,155390856,id2655
12,18942051,19041287,id2656
15,25079937,25192492,id2657
5,66081274,66085812,id2658
3,44439034,44440753,id2659
3,179326566,179560802,id2660
14,57588977,57659928,id2661
8,87894740,87900975,id2662
2,220935374,220970923,id2663
14,49213732,49268384,id2664
16,82875353,82882035,id2665
6,46253462,46256407,id2666
2,34743230,34745099,id2667
1,209041927,209046589,id2668
19,50027869,50032153,id2669
1,74207745,74209143,id2670
4,94634973,94637971,id2671
6,31221845,31223539,id2672
22,43006116,43012676,id2673
19,37466967,37482590,id2674
7,40766013,40767119,id2675
2,172240449,172241731,id2676
5,95124973,95202892,id2677
8,111663878,111671386,id2678
11,121868848,121883486,id2679
4,10361850,10383203,id2680
16,49223853,49225665,id2681
11,16717953,16720164,id2682
1,161845492,161867287,id2683
8,19864581,19867267,id2684
5,88993586,88995073,id2685
10,85903921,85908566,id2686
4,18795943,18799739,id2687
17,65033919,65040764,id2688
6,53055170,53071900,id2689
3,166644186,166654805,id2690
13,2390422,2416555,id2691
5,120668463,120670361,id2692
1,131135814,131145280,id2693
1,143257889,143296059,id2694
5,34790652,34793156,id2695
6,75737142,75747331,id2696
1,241110567,241112044,id2697
10,49271892,49293559,id2698
15,10060108,10065765,id2699
11,102713752,102729970,id2700
14,72817799,72823867,id2701
9,36899866,36924953,id2702
18,52082294,52128572,id2703
1,199668092,199853174,id2704
4,109244240,109339170,id2705
8,145090914,145101685,id2706
9,47089128,47108428,id2707
6,97327400,97340241,id2708
15,24160260,24161392,id2709
3,139681019,139691833,id2710
10,39842290,39846925,id2711
12,121103794,121110468,id2712
6,90370625,90385519,id2713
16,37703448,37713444,id2714
6,5789037,5792363,id2715
16,63267728,63270956,id2716
15,57923409,57973019,id2717
1,96182010,96184497,id2718
10,111201010,111214072,id2719
5,129325417,129335260,id2720
12,129903156,129915194,id2721
4,93580177,93788428,id2722
2,213563980,213605003,id2723
2,127625980,127665115,id2724
2,121354200,121682307,id2725
15,54537684,54646147,id2726
18,22331787,22375803,id2727
20,49354980,49362045,id2728
3,118692756,118711324,id2729
15,31382006,31383637,id2730
8,63041934,63052765,id2731
6,143642131,143671886,id2732
16,20049486,20057441,id2733
9,58695871,58697929,id2734
18,71317480,71319843,id2735
3,14446396,14475357,id2736
14,63959120,63963294,id2737
