chr,coor_s,coor_e,ids
13,34057180,34061375,id1746
17,20128961,20130124,id1747
10,44783956,44788558,id1748
3,23198883,23449483,id1749
22,20938303,21057675,id1750
1,114829209,114949434,id1751
5,46644562,46646803,id1752
4,18810587,18890527,id1753
8,100133500,100225999,id1754
9,133722655,133728512,id1755
3,146713748,146738214,id1756
4,24991414,24994957,id1757
4,91606107,91607166,id1758
3,80436565,80437768,id1759
11,15119470,15122980,id1760
7,138706371,138708914,id1761
4,182386481,182393046,id1762
14,63630448,63633770,id1763
2,57697817,57735763,id1764
10,53674013,53676175,id1765
4,64999108,65000702,id1766
1,1859111,1862538,id1767
12,56174428,56175913,id1768
6,55526556,55527895,id1769
12,16276060,16279137,id1770
1,233791682,233793237,id1771
8,40842658,41184629,id1772
1,14256517,14260803,id1773
21,43402777,43404249,id1774
20,10526249,10527634,id1775
1,232035247,232037892,id1776
8,20569966,20571528,id1777
18,55467844,55479026,id1778
20,6282581,6312713,id1779
12,98876904,98883862,id1780
12,4942610,4950096,id1781
14,18719771,18721817,id1782
4,46795047,46797470,id1783
5,138727670,138728829,id1784
16,47726624,47728423,id1785
2,55580401,55582011,id1786
16,36225420,36226943,id1787
7,70455926,70457962,id1788
10,11264701,11266454,id1789
19,35432448,35433639,id1790
19,29693108,29694231,id1791
9,16445166,16453128,id1792
11,114431912,114480166,id1793
3,135683460,135697950,id1794
19,21211660,21293177,id1795
6,74343597,74354274,id1796
5,140609049,140664795,id1797
9,32827325,32834423,id1798
3,27546537,27570192,id1799
8,105120403,105123437,id1800
22,31108147,31110443,id1801
20,45673244,45677725,id1802
7,10097198,10098688,id1803
6,37216046,37217507,id1804
5,80218677,80220247,id1805
6,7863429,7865461,id1806
1,109314895,109318018,id1807
4,123726508,123728047,id1808
6,134665224,134666782,id1809
4,91893987,91900035,id1810
17,81785437,81788869,id1811
4,121752182,121753839,id1812
2,140883933,140890970,id1813
14,65356825,65358428,id1814
5,24105143,24106300,id1815
3,30624523,30625864,id1816
13,113446099,113447902,id1817
3,142041933,142043662,id1818
11,100772675,100775171,id1819
3,133312532,133314507,id1820
6,115877935,115918587,id1821
14,31597476,31598620,id1822
5,116079057,116081939,id1823
15,44096271,44098518,id1824
11,4810698,4812668,id1825
15,36958694,36959808,id1826
12,48730494,48731622,id1827
12,34900416,34902698,id1828
18,6510141,6511322,id1829
10,7184955,7186008,id1830
1,147286965,147291408,id1831
11,93437244,93439124,id1832
4,170197669,170199516,id1833
5,81644162,81645249,id1834
1,7288224,7289493,id1835
15,26031731,27507427,id1836
3,68000922,68436095,id1837
13,95035593,95038629,id1838
4,6460748,6462306,id1839
9,23108674,23110285,id1840
20,3708713,3710150,id1841
15,8685393,8687704,id1842
1,119775954,119777013,id1843
4,4971754,4972797,id1844
13,78262900,78264199,id1845
17,60421868,60423368,id1846
15,22835423,22836767,id1847
18,78138279,78147583,id1848
8,95578941,95580651,id1849
12,100671254,100672755,id1850
8,122364851,122368976,id1851
21,18696073,18697469,id1852
9,55427084,55428804,id1853
15,72749094,72750484,id1854
6,152244373,152245913,id1855
12,111072289,111073957,id1856
16,37849137,37850461,id1857
10,38594632,38595960,id1858
3,59845665,59847465,id1859
18,13811483,13813577,id1860
9,43024679,43026859,id1861
3,40791826,40794764,id1862
1,108477158,108479328,id1863
21,38455839,38456976,id1864
18,70208376,70209520,id1865
12,109147362,109149631,id1866
11,18221502,18222773,id1867
6,128489027,128490229,id1868
14,33275609,33279343,id1869
4,68052710,68055662,id1870
7,74715330,74716587,id1871
7,117072298,117079161,id1872
9,75895619,75896882,id1873
10,122979067,123021548,id1874
2,128994510,128995927,id1875
19,3690626,3691669,id1876
16,73436897,73438343,id1877
8,41795858,41797145,id1878
4,147865092,147883722,id1879
6,151115728,151118014,id1880
14,72392949,72394263,id1881
9,82923133,82925653,id1882
2,173030269,173031561,id1883
2,129360439,129361529,id1884
13,77494423,77496185,id1885
5,154068496,154071235,id1886
2,49725387,49727058,id1887
8,60058296,60060101,id1888
22,25998264,26000372,id1889
2,72246858,72249360,id1890
18,15699064,15743280,id1891
9,107627117,107701660,id1892
14,11235478,11246698,id1893
13,5008257,5016409,id1894
20,50383830,50388737,id1895
4,65864937,65917086,id1896
4,40634810,40678600,id1897
4,27746238,27772760,id1898
2,87882259,87884007,id1899
9,65326803,65328909,id1900
5,105187449,105192175,id1901
16,3099093,3101970,id1902
2,227411866,227412997,id1903
10,99595509,99600181,id1904
21,5090067,5091813,id1905
3,67880524,67882405,id1906
1,50786281,50787758,id1907
1,237247991,237249671,id1908
15,90985985,90987085,id1909
1,78652138,78657501,id1910
3,195626886,195627969,id1911
2,99645269,99646482,id1912
19,6179087,6180154,id1913
4,8089498,8090562,id1914
3,75899862,75901712,id1915
22,9220154,9221712,id1916
20,234571,235749,id1917
3,170511085,170514800,id1918
5,52495136,52496400,id1919
5,116066592,116067770,id1920
13,23351519,23353260,id1921
2,157271603,157272957,id1922
10,109906176,109910989,id1923
7,11227119,11228881,id1924
18,48298672,48299725,id1925
13,77749779,77751169,id1926
6,159520669,159522375,id1927
7,21948412,21951765,id1928
3,195697307,195710910,id1929
4,108026311,108028937,id1930
3,185090089,185091770,id1931
1,103856903,103859137,id1932
12,111988809,111993314,id1933
2,81236848,81241754,id1934
6,113539130,113541345,id1935
6,50631716,50634487,id1936
11,20704459,20706413,id1937
4,15342306,15343972,id1938
11,120303773,120305081,id1939
1,161861968,161863076,id1940
2,188429119,188430129,id1941
6,42145963,42147828,id1942
14,79569350,79572074,id1943
6,80583513,80584999,id1944
3,153938961,153940049,id1945
10,64320088,64321187,id1946
15,48457629,48461702,id1947
19,27648391,27649645,id1948
17,77358399,77361397,id1949
6,99082587,99083738,id1951
3,152753017,152755295,id1952
15,23659604,23661844,id1953
14,10562955,10565233,id1954
10,51537861,51540101,id1955
15,66093883,66095126,id1956
3,4723365,4724739,id1957
3,69289068,69290271,id1958
15,70447118,70448341,id1959
4,114433980,114435224,id1960
18,28407311,28408374,id1961
15,28201191,28207506,id1962
3,40032502,40033750,id1963
10,18738308,18739588,id1964
10,102404150,102405352,id1965
13,101364763,101366855,id1966
15,1232140,1239511,id1967
2,162940914,162942120,id1968
6,104323745,104324942,id1969
7,65849201,65850396,id1970
1,129234668,129235879,id1971
8,83276346,83277418,id1972
3,189873911,189875369,id1973
8,97819064,97821185,id1974
16,19142818,19143961,id1975
13,15762852,15766199,id1976
4,168016310,168018052,id1977
14,81397789,81398934,id1978
11,22617251,22618545,id1979
6,6107863,6109144,id1980
12,117682375,117683436,id1981
6,48233407,48234450,id1982
1,157676654,157678672,id1983
4,44615597,44617066,id1984
13,113590877,113593164,id1985
6,162587418,162588756,id1986
13,89519638,89521595,id1987
7,2321653,2323117,id1988
2,118608939,118612209,id1989
11,74686200,74690092,id1990
8,134111947,134119458,id1991
3,145602312,145605792,id1992
11,54006165,54015997,id1993
8,111389333,111390509,id1994
15,34436266,34439971,id1995
15,84742245,84743307,id1996
2,42269164,42270737,id1997
2,92357998,92359571,id1998
11,35875219,35877752,id1999
1,6321638,6323212,id2000
10,6075175,6076991,id2001
14,14943543,14945328,id2002
2,214234910,214242111,id2003
1,94296766,94298049,id2004
3,21682648,21697778,id2005
17,66333591,66337119,id2006
22,23125605,23128018,id2007
9,40181859,40183056,id2008
13,80508444,80509672,id2009
13,24731551,24732990,id2010
7,116078874,116081312,id2011
22,23552567,23553747,id2012
10,42711630,42712720,id2013
20,46404464,46406134,id2014
2,131244010,131251663,id2015
15,6680183,6693179,id2016
11,17875415,17892154,id2017
18,72743652,72962085,id2018
18,77831491,77832788,id2019
19,8248238,8250117,id2020
8,123179418,123288606,id2021
18,33609031,33611323,id2022
21,26844940,26846858,id2024
2,114809765,115145234,id2025
13,51018462,51020103,id2026
4,66535087,66536118,id2027
17,47459229,47510524,id2028
1,117114333,117115455,id2029
12,102718966,102720619,id2030
8,81403056,81405458,id2031
11,92608629,92611063,id2032
7,2581711,2583031,id2033
3,52662306,52663838,id2034
14,40270607,40272130,id2035
14,3792995,3795286,id2036
18,71421094,71435530,id2037
5,162061439,162076780,id2038
4,140104471,140107484,id2039
4,119990465,119992814,id2040
2,110642972,110644498,id2041
7,24564209,24568051,id2042
1,144132515,144141355,id2043
21,28321539,28331724,id2044
13,100699318,100709908,id2045
2,145503221,145506687,id2046
9,101383920,101395336,id2047
3,165822762,165823793,id2048
4,87075473,87082787,id2049
20,56969080,56970118,id2050
3,125445458,125449483,id2051
16,58255814,58258767,id2052
20,31558761,31560060,id2053
20,62641228,62646498,id2054
3,196586787,196588297,id2055
9,112265074,112266452,id2056
3,164003305,164006136,id2057
3,48381826,48384618,id2058
1,68777224,68778395,id2059
22,3006774,3007968,id2060
21,21328233,21329418,id2061
8,109518239,109723759,id2062
5,117253739,117355831,id2063
2,163843037,163845371,id2065
7,82815377,82816448,id2066
6,144826888,144829058,id2067
13,97270833,97274043,id2068
6,54039283,54040840,id2069
3,186598022,186599635,id2070
1,161242478,161243904,id2071
21,27459814,27461441,id2072
14,6734993,6737713,id2073
1,208179732,208183298,id2074
13,29838227,29841356,id2076
13,30485214,30488736,id2077
10,123581189,123582261,id2078
8,66721297,66722482,id2079
13,49521908,49523400,id2080
12,65320584,65322409,id2081
6,142908192,142913963,id2082
4,19159998,19161556,id2083
10,123640250,123641550,id2084
7,105083758,105099536,id2085
1,97967431,97969180,id2086
7,140346666,140375012,id2087
19,58170804,58250816,id2088
18,4711461,4713177,id2089
3,108998684,109000429,id2090
11,58062854,58064970,id2091
22,31823605,31825634,id2092
8,131617911,131619587,id2093
3,89639080,89640616,id2094
3,194115262,194116326,id2095
14,90742938,90747390,id2096
10,36503803,36505173,id2097
4,123486437,123487911,id2098
7,23731933,23736388,id2099
12,15088173,15089855,id2100
21,7805589,7806656,id2101
13,48548821,48551187,id2102
3,7034407,7036954,id2103
1,134297702,134299400,id2104
1,244464105,244465341,id2105
15,9295144,9298680,id2106
12,32558675,32560511,id2107
6,119644891,119645960,id2108
2,37982885,37986935,id2109
17,67399131,67400451,id2110
13,35002527,35004093,id2111
1,167982984,167984962,id2112
1,24869073,24870129,id2113
3,109573676,109579342,id2114
1,42218858,42223201,id2115
20,43925846,44261428,id2116
9,6669030,6670536,id2117
4,10648824,10650334,id2118
3,111970156,111971611,id2119
10,67084800,67086243,id2120
15,53150460,53151845,id2121
6,71590924,71591984,id2122
11,10007737,10008797,id2123
2,176424742,176427395,id2124
2,217673809,217676907,id2125
2,44730797,44732627,id2126
3,69691664,69692711,id2127
11,5953818,5962183,id2128
21,15301275,15317103,id2129
11,113037807,113039192,id2130
10,77588289,77590547,id2131
10,59844004,59845515,id2132
11,24787496,24796343,id2133
4,72048364,72050069,id2134
14,63184,71996,id2135
1,201934728,201935947,id2136
6,119179109,119180339,id2137
10,125213627,125214889,id2138
4,79137908,79151331,id2139
21,45759169,45780293,id2140
9,1280938,1299041,id2141
20,31122574,31135785,id2142
7,115569688,115571840,id2143
11,56853371,56855275,id2144
5,114350357,114352098,id2145
5,124680912,124685899,id2146
13,85723919,85727715,id2147
5,3747864,3753010,id2148
17,9649128,9652842,id2149
1,50263801,50265180,id2150
13,39964460,39967348,id2151
2,177818400,177819683,id2152
12,86525399,86527445,id2153
5,8187553,8189093,id2154
7,64209545,64211568,id2155
8,12272273,12275722,id2156
12,26137802,26139339,id2157
2,220104108,220132127,id2158
13,105115026,105141199,id2159
12,77651109,77653574,id2160
3,31978685,31981148,id2161
9,92557438,92560412,id2162
12,38918869,38920805,id2164
14,81541177,81543135,id2165
10,55552575,55553621,id2166
1,203869297,203870314,id2167
3,49756263,49761700,id2168
1,137263068,137267408,id2169
2,179630551,179635109,id2170
4,88649084,88650424,id2171
16,73862329,73869785,id2172
15,6929328,6950149,id2173
16,31886542,31897158,id2174
4,63426579,63444124,id2175
1,76369496,76370534,id2176
6,144217748,144221293,id2177
6,74118169,74119801,id2178
19,28523045,28524711,id2179
17,47214647,47216498,id2180
2,105793828,105795216,id2181
7,34990074,34991331,id2182
17,74327544,74328656,id2183
11,39686431,39688079,id2184
14,19276698,19277904,id2185
10,18686932,18688530,id2186
10,120309215,120311807,id2187
4,116312952,116315063,id2188
3,89610051,89611199,id2189
16,53484566,53486140,id2190
11,129374609,129378526,id2191
15,43705460,43706872,id2192
2,197723803,197725816,id2193
14,104961990,104964681,id2194
2,180274775,180276105,id2195
5,14674329,14675741,id2196
22,4239096,4269038,id2197
3,42050995,42052557,id2198
14,61959291,61963121,id2199
5,180833655,180835415,id2200
4,73515103,73518073,id2201
5,5116711,5153986,id2202
1,17261641,17288934,id2203
22,27321044,27343968,id2204
10,132042981,132044037,id2205
10,64268527,64271944,id2206
1,34517124,34518455,id2207
2,221231352,221232413,id2208
1,208020614,208025289,id2209
6,76804039,76807529,id2210
5,19476993,19478388,id2211
9,42775604,42778175,id2212
9,71603074,71604439,id2213
12,130837377,130839441,id2214
19,276251,278028,id2215
13,15236215,15237993,id2216
13,82894072,83318132,id2217
5,63552605,63759656,id2218
14,64942182,65253712,id2219
3,168535058,168644181,id2220
10,112507645,112906589,id2221
8,2349001,2649056,id2222
6,60831526,60943936,id2223
16,84744321,84757547,id2224
13,3911081,3912085,id2225
5,114762603,114764161,id2226
2,171803556,171807870,id2227
2,95282520,95283910,id2228
7,9533426,9534835,id2229
15,80814035,80864374,id2230
4,113880903,113886990,id2231
9,117188181,117189987,id2232
19,6992982,6998052,id2233
5,24107533,24110114,id2234
2,11433384,11435459,id2235
1,200329392,200331083,id2236
2,113685532,113687355,id2237
6,78403641,78405111,id2238
10,15020790,15022092,id2239
10,86801492,86802549,id2240
18,53212545,53214214,id2241
5,83544530,83546221,id2242
6,136193270,136195718,id2243
19,35793747,35795765,id2244
2,173324926,173326612,id2245
3,162976774,162978393,id2246
12,17424575,17426064,id2247
8,144307397,144309942,id2248
4,42883953,42885451,id2249
12,74580093,74581592,id2250
10,90565214,90566276,id2251
5,52413370,52414468,id2252
20,43521596,43523968,id2253
3,134017254,134018502,id2254
4,82297456,82299947,id2255
2,67991515,67993410,id2256
9,46539097,46540332,id2257
8,123242658,123245419,id2258
2,61907445,61909146,id2259
1,118123010,118124688,id2260
9,51791058,51792316,id2261
16,57712222,57714494,id2262
2,74699322,74700806,id2263
1,78409463,78411943,id2264
2,117132020,117134342,id2265
22,13295221,13297169,id2266
10,45784409,45786099,id2267
4,55514348,55517521,id2268
17,77327753,77329114,id2269
3,32082934,32085312,id2270
19,32902946,32905841,id2271
19,34788431,34790597,id2272
3,151333012,151334657,id2273
4,50224679,50226760,id2274
7,109595836,109596907,id2275
19,22550811,22551863,id2276
18,76302241,76304401,id2277
6,131538073,131540562,id2278
21,18613379,18614906,id2279
4,102081293,102083712,id2280
18,40393540,40394986,id2281
13,49690443,49692066,id2282
8,58432070,58433125,id2283
3,180097946,180099519,id2284
9,30480571,30481744,id2285
1,201257060,201258980,id2286
8,63857376,63858494,id2287
19,37235696,37237007,id2288
14,59942103,59943540,id2289
14,92126401,92131346,id2290
3,114533753,114535349,id2291
20,3292317,3293881,id2292
1,95949947,95951027,id2293
9,25306989,25308998,id2294
3,66685905,66687082,id2295
1,232202719,232204043,id2296
11,23672469,23674660,id2297
11,120268043,120269507,id2298
19,16585561,16588262,id2299
12,110811190,110812538,id2300
1,121253598,121254957,id2301
5,73317084,73319409,id2302
10,4484656,4485860,id2303
22,34717188,34721275,id2304
15,9277317,9279736,id2305
11,123561891,123563266,id2306
11,52623800,52624994,id2307
13,84931876,84933661,id2308
4,13213695,13216272,id2309
3,111384136,111385777,id2310
17,2672241,2673624,id2311
9,78011049,78012482,id2312
8,7436810,7439710,id2313
11,31716805,31718371,id2314
8,50199388,50200891,id2315
10,42262345,42265217,id2316
14,89839020,89840228,id2317
14,22797478,22799157,id2318
13,61166349,61168775,id2319
19,36788920,36792095,id2320
2,226274357,226279948,id2321
6,26735474,26737689,id2322
14,1712596,1714652,id2323
6,77004680,77006394,id2324
6,111200216,111201798,id2325
3,150442557,150460300,id2326
1,23927984,23930556,id2327
4,69794991,69797365,id2328
9,86482256,86484291,id2329
18,37247168,37250522,id2330
3,120380791,120382245,id2331
14,70029640,70031090,id2332
3,109586340,109588511,id2333
6,115603880,115604893,id2334
3,72426622,72428691,id2335
19,58042291,58045538,id2336
12,20894187,20895604,id2337
6,165640475,165643274,id2338
1,47881460,47882948,id2339
3,152492892,152494517,id2340
3,1220195,1222011,id2341
17,55616698,55617862,id2342
12,69684074,69685654,id2343
6,91655635,91657381,id2344
12,47065071,47066847,id2345
10,83196710,83204298,id2346
5,1076774,1083662,id2347
2,175169221,175170499,id2348
2,155413307,155416362,id2349
5,166352990,166354868,id2350
1,137319882,137332336,id2351
4,50715768,50717147,id2352
6,16104079,16127166,id2353
13,47078075,47089319,id2354
3,92675716,92677538,id2355
6,20540501,20544067,id2356
2,215369311,215382719,id2357
12,36464689,36486118,id2358
4,115759181,115762487,id2359
3,99887156,99888505,id2360
6,74641157,74644037,id2361
5,174333485,174340296,id2362
12,23410406,23419989,id2363
6,65716595,65717615,id2364
10,3818852,3834402,id2365
3,161274548,161278704,id2366
1,174154666,174158236,id2367
7,22939787,22942520,id2368
7,59958317,59960976,id2369
1,33655751,33663546,id2370
1,9751510,9753780,id2371
6,36382067,36412893,id2372
16,72630249,72644867,id2373
10,63111307,63113556,id2374
3,99382359,99384125,id2375
6,74254615,74255686,id2376
19,31708060,31711029,id2377
9,45573220,45575501,id2378
1,226574841,226580370,id2379
9,118527295,118532799,id2380
5,71844565,71866309,id2381
13,61145988,61166763,id2382
5,35780448,35801678,id2383
14,32216276,32218434,id2384
10,11816135,11847223,id2385
1,212642808,212646023,id2386
20,43108609,43135255,id2387
8,111413973,111417023,id2388
9,102939310,102940490,id2389
9,35962047,35963569,id2390
10,94791418,94792420,id2391
5,92773532,92774607,id2392
4,109115974,109119702,id2393
10,23795690,23826821,id2394
5,113899219,113901393,id2395
8,43818616,43823205,id2396
6,34801749,34831310,id2397
16,52539126,52544298,id2398
4,94061693,94063761,id2399
17,64865577,64868362,id2400
9,68612538,68615691,id2401
2,198808157,198811484,id2402
1,165117104,165265049,id2406
12,71086358,71117153,id2407
19,29469328,29480785,id2408
4,78809733,78811049,id2410
11,92096216,92097453,id2411
2,142202408,142203922,id2412
7,42500917,42527906,id2413
8,85613297,85615209,id2414
10,105141754,105148156,id2416
3,75088798,75093555,id2417
15,44208171,44249389,id2418
1,125039985,125088735,id2419
2,105143766,105158818,id2420
5,163997913,164028950,id2421
6,50270921,50319631,id2422
9,130597884,130631764,id2423
3,184783124,184789112,id2424
1,10734302,10736819,id2425
2,161572157,161585993,id2426
10,117267246,117283634,id2427
7,104487076,104489508,id2428
22,48047180,48056763,id2429
11,32733440,32763136,id2430
2,167419803,167437255,id2431
3,115182898,115321748,id2432
15,20956656,20957845,id2433
9,114615545,114625624,id2434
13,108244494,108246319,id2435
7,26867977,26894205,id2436
4,89204209,89301452,id2437
13,112673037,112759026,id2438
16,68945433,69025999,id2439
3,61841977,61847885,id2440
4,109159645,109170012,id2441
11,89784691,89786770,id2442
13,78435990,78438258,id2443
4,42399272,42400444,id2444
8,22490111,22491574,id2445
7,55069775,55071067,id2446
3,95271451,95273863,id2447
2,179264318,179265845,id2448
3,89207788,89208801,id2449
17,24048490,24050220,id2450
2,177411221,177412321,id2451
2,54833926,54835030,id2452
4,80028173,80031096,id2453
6,94406952,94408030,id2454
11,115024487,115026035,id2455
5,19691559,19692662,id2456
12,28594630,28596030,id2457
16,81560235,81611507,id2458
1,41376830,41378798,id2459
17,6519779,6522420,id2460
19,25809218,25811131,id2461
1,196303936,196306308,id2462
18,21959112,21960845,id2463
22,30125776,30127220,id2464
14,49899096,49901597,id2465
17,74880807,74882930,id2466
13,104320446,104322351,id2467
17,24244296,24247205,id2468
16,53273333,53274637,id2469
10,86551997,86554578,id2470
4,177601038,177602728,id2471
1,78741570,78743755,id2472
14,73557989,73560804,id2473
8,75418477,75419854,id2474
1,166998590,167001017,id2475
9,40101149,40102549,id2476
12,103998943,104000010,id2477
2,30496885,30498661,id2478
2,83965284,83985674,id2479
19,1854404,1953364,id2480
2,116314470,116329244,id2481
14,3758641,3769184,id2482
1,10554406,10556960,id2483
8,54988208,54989728,id2484
11,108238895,108303074,id2485
3,9281670,9293311,id2486
10,96317603,96395205,id2487
1,248197069,248201900,id2488
3,113846822,113899030,id2489
2,202022160,202025445,id2490
9,70166886,70170672,id2491
13,103784694,103832311,id2492
16,11545348,11572172,id2493
22,50316204,50322778,id2494
8,25401267,25448746,id2495
3,85573582,85638058,id2496
1,194121491,194125147,id2497
8,11404792,11452360,id2498
4,119049265,119191307,id2499
4,93958892,94016603,id2500
1,112608387,112617858,id2501
1,111511825,111582673,id2502
7,146323092,146324370,id2503
6,92394438,92397315,id2504
21,43990736,43993603,id2505
20,49832242,49833398,id2506
10,20489739,20492438,id2507
5,1838271,1855695,id2508
11,16486824,16503813,id2509
4,136465773,136478779,id2510
6,139802271,139816131,id2511
4,53482132,53483811,id2512
6,141478700,141480603,id2513
13,17779177,17781166,id2514
8,67938797,67942686,id2515
7,83835108,83878143,id2516
18,55539036,55540750,id2517
10,94782942,94785499,id2518
17,56555718,56579324,id2519
16,79943126,79945024,id2520
4,33171151,33176764,id2521
8,55704672,55706226,id2522
6,25022130,25024132,id2523
2,110848171,110849229,id2524
10,23202815,23204383,id2525
12,34491929,34493049,id2526
4,92428505,92509069,id2527
10,108526303,108527873,id2528
7,87451795,87584380,id2529
19,47678197,47680481,id2530
17,24334899,24337805,id2531
10,46060130,46062547,id2532
4,36239699,36241172,id2533
4,180539234,180563995,id2534
10,55920321,55944362,id2535
11,73257050,73258628,id2536
4,20890652,20892620,id2537
10,52758472,52811059,id2538
20,63800650,63824908,id2539
3,30856283,30877135,id2540
7,12161455,12166098,id2541
1,106105228,106106445,id2542
5,22394265,22398137,id2543
22,46067529,46069265,id2544
16,81787899,81789247,id2545
2,110414668,110417104,id2546
12,85875387,85877187,id2547
9,25300467,25315088,id2548
1,162634965,162636454,id2549
12,40317779,40319437,id2550
6,69158679,69225584,id2551
3,164726463,164753776,id2552
4,14572449,14575573,id2553
6,151527850,151529071,id2554
3,8785830,8792304,id2555
4,78187933,78195459,id2556
1,187944202,187954483,id2557
16,60314027,60316845,id2558
2,133098115,133101497,id2559
6,137170373,137208439,id2560
10,119496965,119499517,id2561
7,138276705,138283240,id2562
12,19513248,19515706,id2563
11,69306643,69318979,id2564
19,21100112,21149455,id2565
3,98511660,98515130,id2566
13,25571336,25574464,id2567
7,124235994,124239732,id2568
9,7186478,7191523,id2569
8,9778028,9893374,id2570
7,17311512,17319526,id2571
4,76218909,76240441,id2572
3,109074989,109076846,id2573
14,76530784,76543071,id2574
6,55779697,55833086,id2575
2,142636534,142640966,id2576
15,73263297,73292191,id2577
3,22649433,22684488,id2578
9,16850981,16854438,id2579
2,170668645,170731740,id2580
2,153697775,154047439,id2581
12,38530995,38532353,id2582
15,22442016,22455951,id2583
1,127113705,127123221,id2584
5,38996931,39011056,id2585
3,155912310,155957363,id2586
16,41786531,41796864,id2587
4,177983514,177992648,id2588
12,119349685,119367234,id2589
4,51116712,51119805,id2590
4,154230789,154301871,id2591
9,65059811,65093073,id2592
10,32165455,32176354,id2593
2,218407363,218409295,id2594
4,34173544,34200962,id2595
7,110187628,110514250,id2596
16,29307264,29351427,id2597
7,49215346,49226802,id2598
2,59096395,59144989,id2599
1,29473313,29508175,id2600
5,68093099,68094183,id2601
2,193061074,193161276,id2602
2,116189853,116196101,id2603
8,38815808,38850209,id2604
1,181851984,182098101,id2605
16,19677946,19986905,id2606
1,40625472,40628343,id2607
12,75332023,75374520,id2608
1,121713851,121761612,id2609
2,94507142,94508200,id2610
1,169354875,169364403,id2611
12,77029003,77060139,id2612
2,1588598,1618865,id2613
9,12595715,12606526,id2614
6,120513249,120516622,id2615
5,35728222,35734902,id2616
4,95369649,95379529,id2617
12,20131198,20133876,id2618
7,12557804,12582354,id2619
2,224805038,224969524,id2620
2,229925155,230394955,id2621
10,123075225,123112948,id2622
3,54952385,54953441,id2623
3,183407870,183411366,id2624
1,134375001,134386763,id2625
17,13037426,13078480,id2626
14,93799363,93801727,id2627
1,34367551,34369254,id2628
1,214329497,214331084,id2629
7,38544828,38546088,id2630
13,24058254,24063759,id2631
4,146747831,146756367,id2632
16,50863767,50896400,id2633
4,13844405,13852468,id2634
4,79057906,79060811,id2635
14,12457078,12471485,id2636
10,130121702,130122776,id2637
7,43221612,43222665,id2638
16,80114139,80117226,id2639
14,47789401,47813628,id2640
5,14662552,14663851,id2641
16,67086412,67102504,id2642
10,105342968,105345428,id2643
4,125561276,125587890,id2644
7,76935463,76960164,id2645
11,129021608,129030578,id2646
5,35061242,35097541,id2647
2,170122544,170168851,id2648
4,49441267,49443285,id2649
4,56841444,56843503,id2650
4,84003680,84004689,id2651
7,75812268,75813692,id2652
4,64518785,64520915,id2653
14,61510704,61513278,id2654
1,33541432,33544032,id2655
11,70399683,70498919,id2656
19,45041478,45154033,id2657
2,94461876,94466414,id2658
1,123966395,123968114,id2659
6,94247589,94481825,id2660
2,85087196,85158147,id2661
8,124703294,124709529,id2662
5,82934688,82970237,id2663
18,49862657,49917309,id2664
6,162005777,162012459,id2665
6,9954592,9957537,id2666
2,86622956,86624825,id2667
1,138573248,138577910,id2668
1,61076614,61080898,id2669
13,26597503,26598901,id2670
14,23451349,23454347,id2671
4,126365885,126367579,id2672
19,22291218,22297778,id2673
18,80343860,80359483,id2674
16,56795926,56797032,id2675
17,32259246,32260528,id2676
19,1076356,1154275,id2677
21,34484352,34491860,id2678
11,91710247,91724885,id2679
10,10368095,10389448,id2680
3,92513733,92515545,id2681
16,73539449,73541660,id2682
7,89233992,89255787,id2683
4,55824574,55827260,id2684
8,252834,254321,id2685
1,119769119,119773764,id2686
4,151075450,151079246,id2687
2,162851037,162857882,id2688
1,195765758,195782488,id2689
7,72478961,72489580,id2690
5,79092297,79118430,id2691
5,177013941,177015839,id2692
4,70376424,70385890,id2693
10,57822337,57860507,id2694
4,99332630,99335134,id2695
4,625835,636024,id2696
15,89219839,89221316,id2697
10,131337310,131358977,id2698
2,99232928,99238585,id2699
8,32257143,32273361,id2700
3,1897790,1903858,id2701
3,130527045,130552132,id2702
3,5032811,5079089,id2703
11,69639024,69824106,id2704
9,64084210,64179140,id2705
17,62782083,62792854,id2706
18,43436270,43455570,id2707
18,33733248,33746089,id2708
3,34714194,34715326,id2709
20,61848294,61859108,id2710
15,31461376,31466011,id2711
2,134247476,134254150,id2712
18,67636462,67651356,id2713
2,39035581,39045577,id2714
10,53335928,53339254,id2715
11,39130707,39133935,id2716
9,26643622,26693232,id2717
1,180971201,180973688,id2718
1,68125603,68138665,id2719
1,222683332,222693175,id2720
14,22759284,22771322,id2721
4,96728958,96937209,id2722
14,92066104,92107127,id2723
22,21414342,21453477,id2724
2,95825561,96153668,id2725
7,138195155,138303618,id2726
1,229047493,229091509,id2727
5,84923360,84930425,id2728
21,14034388,14052956,id2729
3,52916268,52917899,id2730
2,60806168,60816999,id2731
5,80776633,80806388,id2732
2,226789643,226797598,id2733
7,38463498,38465556,id2734
12,53337397,53339760,id2735
14,17759764,17788725,id2736
11,119874805,119878979,id2737
5,72506639,72529502,id2738
14,70394989,70536766,id2739
6,14662243,14715912,id2740
11,60348666,60442293,id2741
5,88180778,88324506,id2742
9,78908611,79219440,id2743
16,71486786,71488323,id2744
3,96681059,96682194,id2745
15,57148183,57149350,id2746
4,169837195,169851114,id2747
12,37046895,37050402,id2748
7,92956355,92957806,id2749
3,126918441,126978623,id2750
11,52102359,52105171,id2751
18,2603155,2610029,id2752
5,148232476,148351402,id2753
8,97220268,97269529,id2754
