chr,coor_s,coor_e,ids
16,4290308,4291567,id1717
10,20443042,20444332,id1719
13,52543051,52544340,id1720
11,56291909,56293243,id1721
15,269701,271034,id1722
10,119969828,120002234,id1723
8,59321066,59361981,id1724
2,230598772,230601086,id1725
12,66044214,66045503,id1726
8,38448400,38449704,id1727
22,31689001,31695538,id1729
6,105765504,105767992,id1730
2,198617067,198647080,id1731
4,16444685,16445979,id1732
15,42143114,42144405,id1733
3,131143001,131144763,id1734
4,69157567,69160301,id1735
1,238556832,238557992,id1736
17,47068072,47069277,id1737
21,31244742,31281014,id1738
13,54462341,54481414,id1739
17,74218069,74257077,id1740
4,48844139,48848319,id1741
16,14606947,14611475,id1742
9,49616987,49635493,id1743
8,133695358,133700679,id1744
17,73066992,73074494,id1745
16,86490682,86494877,id1746
5,117237953,117239116,id1747
10,23792777,23797379,id1748
15,78226440,78477040,id1749
5,33447988,33567360,id1750
6,22865428,22985653,id1751
15,69474812,69477053,id1752
5,94902054,94981994,id1753
17,49299198,49391697,id1754
6,63746985,63752842,id1755
9,131381594,131406060,id1756
9,89629039,89632582,id1757
2,119643392,119644451,id1758
11,69418470,69419673,id1759
8,29848437,29851947,id1760
6,123567722,123570265,id1761
11,49816176,49822741,id1762
4,134071311,134074633,id1763
2,230584823,230622769,id1764
5,55757924,55760086,id1765
8,34867119,34868713,id1766
19,17703939,17707366,id1767
18,40967092,40968577,id1768
12,76909659,76910998,id1769
15,58812896,58815973,id1770
17,76171738,76173293,id1771
6,36030164,36372135,id1772
11,97976131,97980417,id1773
3,4184174,4185646,id1774
8,65668589,65669974,id1775
13,14367315,14369960,id1776
1,175858133,175859695,id1777
13,79280696,79291878,id1778
18,24763065,24793197,id1779
3,48419213,48426171,id1780
13,67136758,67144244,id1781
1,127062048,127064094,id1782
3,197592030,197594453,id1783
3,34309731,34310890,id1784
1,18688392,18690191,id1785
6,88823628,88825238,id1786
1,149555384,149556907,id1787
5,167729022,167731058,id1788
12,73447014,73448767,id1789
7,3775095,3776286,id1790
20,42443538,42444661,id1791
3,111410786,111418748,id1792
2,215032381,215080635,id1793
18,35576342,35590832,id1794
9,271744,353261,id1795
5,168760670,168771347,id1796
9,71059413,71115159,id1797
2,10784145,10791243,id1798
21,23490631,23514286,id1799
15,4962628,4965662,id1800
19,16643538,16645834,id1801
1,13286700,13291181,id1802
2,193590613,193592103,id1803
15,61366659,61368120,id1804
17,23334880,23336450,id1805
6,83565088,83567120,id1806
10,54848822,54851945,id1807
5,102745411,102746950,id1808
3,135493946,135495504,id1809
5,48494202,48500250,id1810
15,52901290,52904722,id1811
5,30284202,30285859,id1812
18,43844690,43851727,id1813
8,75994149,75995752,id1814
13,49842946,49844103,id1815
4,102542093,102543434,id1816
20,23057487,23059290,id1817
9,26139531,26141260,id1818
5,82576860,82579356,id1819
20,53524712,53526687,id1820
6,6323421,6364073,id1821
9,24683936,24685080,id1822
6,141922357,141925239,id1823
12,49997194,49999441,id1824
12,92985849,92987819,id1825
14,85586072,85587186,id1826
19,1497718,1498846,id1827
12,40959996,40962278,id1828
16,73543453,73544634,id1829
11,62216671,62217724,id1830
1,51999393,52003836,id1831
20,54511655,54513535,id1832
2,210514516,210516363,id1833
9,81799643,81800730,id1834
20,54790953,54792222,id1835
2,189898754,191374450,id1836
5,37987734,38422907,id1837
10,51837982,51841018,id1838
6,91058377,91059935,id1839
21,5240916,5242527,id1840
1,228934619,228936056,id1841
3,74186269,74188580,id1842
8,141857129,141858188,id1843
1,115671025,115672068,id1844
3,133010194,133011493,id1845
5,125086021,125087521,id1846
21,19166798,19168142,id1847
12,93253209,93262513,id1848
5,118225591,118227301,id1849
3,30505794,30507295,id1850
10,30242732,30246857,id1851
5,14795092,14796488,id1852
13,6267294,6269014,id1853
2,82220864,82222254,id1854
16,86068081,86069621,id1855
7,106417913,106419581,id1856
19,42303861,42305185,id1857
16,50954519,50955847,id1858
4,730435,732235,id1859
4,48382740,48384834,id1860
4,97268233,97270413,id1861
6,146144294,146147232,id1862
5,17261887,17264057,id1863
7,54188558,54189695,id1864
15,68080672,68081816,id1865
4,11466390,11468659,id1866
1,137310509,137311780,id1867
5,75439215,75440417,id1868
14,74037872,74041606,id1869
9,14861640,14864592,id1870
14,9187465,9188722,id1871
18,62505413,62512276,id1872
17,22250837,22252100,id1873
1,92350438,92392919,id1874
10,67500923,67502340,id1875
22,33645440,33646483,id1876
13,73888974,73890420,id1877
6,103036870,103038157,id1878
3,46846333,46864963,id1879
6,158822916,158825202,id1880
16,8060452,8061766,id1881
13,81220038,81222558,id1882
1,126325293,126326585,id1883
2,4268542,4269632,id1884
6,165197168,165198930,id1885
6,166369673,166372412,id1886
2,160723622,160725293,id1887
13,77448632,77450437,id1888
19,7409233,7411341,id1889
14,21581333,21583835,id1890
4,139839284,139883500,id1891
5,143900507,143975050,id1892
9,123835215,123846435,id1893
1,187110440,187118592,id1894
20,10053282,10058189,id1895
1,130687604,130739753,id1896
7,43729886,43773676,id1897
10,89241694,89268216,id1898
3,80158765,80160513,id1899
3,184035817,184037923,id1900
14,37023020,37027746,id1901
9,5051252,5054129,id1902
19,14952550,14953681,id1903
3,193456352,193461024,id1904
16,68037890,68039636,id1905
1,227969097,227970978,id1906
5,28344804,28346281,id1907
4,144036465,144038145,id1908
1,87431467,87432567,id1909
18,71769503,71774866,id1910
13,97901566,97902649,id1911
9,129176414,129177627,id1912
2,41019245,41020312,id1913
16,76631894,76632958,id1914
11,43099487,43101337,id1915
5,23123105,23124663,id1916
15,29733526,29734704,id1917
11,57947032,57950747,id1918
5,159380223,159381487,id1919
14,3944235,3945413,id1920
9,33228914,33230655,id1921
10,49877331,49878685,id1922
19,14222208,14227021,id1923
14,56482176,56483938,id1924
15,92984488,92985541,id1925
3,28529915,28531305,id1926
8,112385443,112387149,id1927
15,75156722,75160075,id1928
10,73683730,73697333,id1929
3,158887252,158889878,id1930
1,136323878,136325559,id1931
6,41297308,41299542,id1932
2,148638427,148642932,id1933
14,65969847,65974753,id1934
11,18370811,18373026,id1935
20,42754228,42756999,id1936
13,109214576,109216530,id1937
5,136276827,136278493,id1938
4,82117776,82119084,id1939
16,48155675,48156783,id1940
8,103521330,103522340,id1941
13,74858201,74860066,id1942
8,99068130,99070854,id1943
11,23681609,23683095,id1944
18,71555586,71556674,id1945
1,138200961,138202060,id1946
2,161014503,161018576,id1947
3,176866762,176868016,id1948
9,22511647,22514645,id1949
14,79750913,79752064,id1951
5,153100113,153102391,id1952
2,100730513,100732753,id1953
20,19954067,19956345,id1954
11,75942073,75944313,id1955
11,41247486,41248729,id1956
2,228622407,228623781,id1957
4,12900628,12901831,id1958
21,19541266,19542489,id1959
22,4361976,4363220,id1960
10,48357422,48358485,id1961
5,35962560,35968875,id1962
15,101814305,101815553,id1963
10,39282087,39283367,id1964
9,7631630,7632832,id1965
9,76362579,76364671,id1966
13,14715934,14723305,id1967
5,145249810,145251016,id1968
5,156775975,156777172,id1969
12,116289300,116290495,id1970
11,82271674,82272885,id1971
6,144024487,144025559,id1972
8,95740241,95741699,id1973
3,86165308,86167429,id1974
2,165093339,165094482,id1975
16,68334918,68338265,id1976
10,84095254,84096996,id1977
4,163421271,163422416,id1978
18,9202897,9204191,id1979
18,6825402,6826683,id1980
2,38139480,38140541,id1981
10,64213378,64214421,id1982
6,40259314,40261332,id1983
13,93875270,93876739,id1984
22,18191832,18194119,id1985
11,11637778,11639116,id1986
13,72149538,72151495,id1987
20,47742218,47743682,id1988
2,186279152,186282422,id1989
1,46147548,46151440,id1990
14,69383390,69390901,id1991
5,20275735,20279215,id1992
1,76751661,76761493,id1993
5,175311918,175313094,id1994
3,139543418,139547123,id1995
14,9495397,9496459,id1996
18,45538656,45540229,id1997
5,92086076,92087649,id1998
1,199107369,199109902,id1999
14,90804156,90805730,id2000
13,39122099,39123915,id2001
5,159754999,159756784,id2002
9,70226030,70233231,id2003
6,7395002,7396285,id2004
3,20194449,20209579,id2005
3,102664410,102667938,id2006
1,144770944,144773357,id2007
11,130410792,130411989,id2008
18,6771589,6772817,id2009
15,22308000,22309439,id2010
19,1466647,1469085,id2011
3,90228557,90229737,id2012
1,186162812,186163902,id2013
15,10174478,10176148,id2014
1,184113143,184120796,id2015
1,80990310,81003306,id2016
7,113397857,113414596,id2017
13,57059306,57277739,id2018
6,160211144,160212441,id2019
8,126932847,126934726,id2020
4,136358726,136467914,id2021
18,12281278,12283570,id2022
1,228208236,228210154,id2024
13,26583156,26918625,id2025
5,156133187,156134828,id2026
15,44256383,44257414,id2027
5,151610913,151662208,id2028
7,5432046,5433168,id2029
6,124408771,124410424,id2030
4,108075980,108078382,id2031
18,67937588,67940022,id2032
2,194425141,194426461,id2033
5,166826883,166828415,id2034
12,19729693,19731216,id2035
6,120365548,120367839,id2036
4,174729357,174743793,id2037
16,9563717,9579058,id2038
18,10348407,10351420,id2039
21,32365652,32368001,id2040
2,147773996,147775522,id2041
16,47431128,47434970,id2042
8,88453203,88462043,id2043
4,156076941,156087126,id2044
12,94705540,94716130,id2045
6,85889460,85892926,id2046
11,118424960,118436376,id2047
14,30792223,30793254,id2048
2,96507922,96515236,id2049
4,187311561,187312599,id2050
18,10773708,10777733,id2051
8,82742619,82745572,id2052
19,15233062,15234361,id2053
16,81589103,81594373,id2054
1,10143950,10145460,id2055
3,135078843,135080221,id2056
6,87316745,87319576,id2057
10,8385739,8388531,id2058
5,161754330,161755501,id2059
6,140931192,140932386,id2060
20,58990358,58991543,id2061
2,162632204,162837724,id2062
7,132233452,132335544,id2063
3,17128939,17131273,id2065
15,82956720,82957791,id2066
9,137854530,137856700,id2067
8,77257226,77260436,id2068
11,12135284,12136841,id2069
15,37332503,37334116,id2070
12,65310978,65312404,id2071
4,173041190,173042817,id2072
1,183874515,183877235,id2073
19,51368099,51371665,id2074
9,108651065,108654194,id2076
7,23375655,23379177,id2077
3,75405501,75406573,id2078
15,47192997,47194182,id2079
7,103733722,103735214,id2080
4,41909042,41910867,id2081
3,150515004,150520775,id2082
2,155169707,155171265,id2083
5,21254306,21255606,id2084
7,19282153,19297931,id2085
5,103195258,103197007,id2086
1,234286515,234314861,id2087
7,69207584,69287596,id2088
4,66883847,66885563,id2089
14,103992737,103994482,id2090
15,71989979,71992095,id2091
11,86954741,86956770,id2092
10,87592932,87594608,id2093
1,149901913,149903449,id2094
6,134534136,134535200,id2095
10,20202210,20206662,id2096
20,43762174,43763544,id2097
5,101280753,101282227,id2098
13,59778672,59783127,id2099
11,49949785,49951467,id2100
7,122135326,122136393,id2101
4,164356894,164359260,id2102
14,61974713,61977260,id2103
15,68905142,68906840,id2104
5,108684173,108685409,id2105
9,133748134,133751670,id2106
17,82570449,82572285,id2107
11,129490748,129491817,id2108
5,55535691,55539741,id2109
5,130198820,130200140,id2110
5,90291432,90292998,id2111
10,121529185,121531163,id2112
4,62028521,62029577,id2113
1,243395550,243401216,id2114
1,35765888,35770231,id2115
18,71114960,71450542,id2116
7,24480166,24481672,id2117
11,39289565,39291075,id2118
1,92296633,92298088,id2119
6,97600485,97601928,id2120
13,65324893,65326278,id2121
2,203372529,203373589,id2122
13,59029361,59030421,id2123
10,119875676,119878329,id2124
22,8441083,8444181,id2125
2,17401009,17402839,id2126
7,85207962,85209009,id2127
8,120513237,120521602,id2128
22,38270339,38286167,id2129
11,87451948,87453333,id2130
8,63428350,63430608,id2131
16,54667371,54668882,id2132
6,100406477,100415324,id2133
6,54509171,54510876,id2134
21,195384,204196,id2135
15,73990579,73991798,id2136
13,86397616,86398846,id2137
1,10827394,10828656,id2138
17,35441943,35455366,id2139
8,70646587,70667711,id2140
5,80529194,80547297,id2141
4,139915934,139929145,id2142
14,54102472,54104624,id2143
1,1130367,1132271,id2144
12,14007569,14009310,id2145
5,49408695,49413682,id2146
16,13653064,13656860,id2147
11,18932122,18937268,id2148
4,103723642,103727356,id2149
6,138560792,138562171,id2150
1,78366928,78369816,id2151
15,7154967,7156250,id2152
3,76019107,76021153,id2153
16,64775833,64777373,id2154
14,71382756,71384779,id2155
20,34790874,34794323,id2156
4,90654655,90656192,id2157
12,32333037,32361056,id2158
2,211363098,211389271,id2159
6,80502132,80504597,id2160
15,70598924,70601387,id2161
17,51074458,51077432,id2162
11,134529729,134531665,id2164
11,45998015,45999973,id2165
5,143837378,143838424,id2166
9,58313438,58314455,id2167
14,85178819,85184256,id2168
1,115546077,115550417,id2169
10,79676474,79681032,id2170
4,55842181,55843521,id2171
1,157004838,157012294,id2172
5,6648069,6668890,id2173
2,213081699,213092315,id2174
12,3996034,4013579,id2175
7,25192935,25193973,id2176
1,231737397,231740942,id2177
2,51861877,51863509,id2178
8,52417452,52419118,id2179
21,20633540,20635391,id2180
3,72919891,72921279,id2181
1,62917496,62918753,id2182
18,70629299,70630411,id2183
5,69407262,69408910,id2184
1,122452692,122453898,id2185
16,5919723,5921321,id2186
8,47321057,47323649,id2187
12,87823131,87825242,id2188
20,37299184,37300332,id2189
18,25036188,25037762,id2190
4,150131520,150135437,id2191
16,83164829,83166241,id2192
3,71280504,71282517,id2193
22,22308786,22311477,id2194
10,47320002,47321332,id2195
14,72325875,72327287,id2196
20,17992679,18022621,id2197
1,216723520,216725082,id2198
18,20801884,20805714,id2199
15,73490043,73491803,id2200
2,166780115,166783085,id2201
12,120697480,120734755,id2202
15,13037687,13064980,id2203
13,46375982,46398906,id2204
6,134328134,134329190,id2205
15,5980404,5983821,id2206
4,15881913,15883244,id2207
7,143702115,143703176,id2208
3,130930351,130935026,id2209
1,194460388,194463878,id2210
10,97282122,97283517,id2211
5,29248917,29251488,id2212
20,30258978,30260343,id2213
12,51289397,51291461,id2214
11,87270447,87272224,id2215
1,26354506,26356284,id2216
13,81573238,81997298,id2217
11,128213534,128420585,id2218
7,106835204,107146734,id2219
8,29064750,29173873,id2220
18,72416484,72815428,id2221
2,138724383,139024438,id2222
14,60407308,60519718,id2223
2,75477183,75490409,id2224
14,58643324,58644328,id2225
1,107164327,107165885,id2226
12,120582067,120586381,id2227
10,11264515,11265905,id2228
2,24267322,24268731,id2229
6,107135068,107185407,id2230
14,35798034,35804121,id2231
2,140549223,140551029,id2232
20,54248777,54253847,id2233
9,26850334,26852915,id2234
11,63450394,63452469,id2235
6,9660222,9661913,id2236
19,34942692,34944515,id2237
6,141231109,141232579,id2238
3,12981802,12983104,id2239
5,172499088,172500145,id2240
1,116415554,116417223,id2241
2,133051674,133053365,id2242
11,43137253,43139701,id2243
3,84923042,84925060,id2244
14,33815894,33817580,id2245
4,112060751,112062370,id2246
6,84510864,84512353,id2247
1,159031303,159033848,id2248
15,24840147,24841645,id2249
6,112343091,112344590,id2250
8,55065134,55066196,id2251
13,29102505,29103603,id2252
9,35632373,35634745,id2253
5,143378359,143379607,id2254
11,134317106,134319597,id2255
2,145980568,145982463,id2256
4,60015321,60016556,id2257
12,49796321,49799082,id2258
1,203759864,203761565,id2259
6,73120825,73122503,id2260
17,14532709,14533967,id2261
17,81768201,81770473,id2262
6,83500301,83501785,id2263
18,46838124,46840604,id2264
10,99743801,99746123,id2265
13,70807337,70809285,id2266
15,47404347,47406037,id2267
4,57576824,57579997,id2268
8,74353779,74355140,id2269
11,131615377,131617755,id2270
12,52234541,52237436,id2271
1,169608037,169610203,id2272
22,1630206,1631851,id2273
18,2336592,2338673,id2274
1,74739040,74740111,id2275
7,115695886,115696938,id2276
15,76856237,76858397,id2277
16,72705228,72707717,id2278
5,98744412,98745939,id2279
1,177788721,177791140,id2280
5,175323378,175324824,id2281
1,138614675,138616298,id2282
9,81991783,81992838,id2283
18,78813259,78814832,id2284
2,50079044,50080217,id2285
8,67776892,67778812,id2286
11,120304350,120305468,id2287
14,84153370,84154681,id2288
3,52973412,52974849,id2289
10,30896452,30901397,id2290
13,43845096,43846692,id2291
1,196133676,196135240,id2292
4,160579691,160580771,id2293
12,74037770,74039779,id2294
2,103725347,103726524,id2295
6,165458314,165459638,id2296
15,80414947,80417138,id2297
2,98701808,98703272,id2298
15,34490075,34492776,id2299
10,69530492,69531840,id2300
1,67446904,67448263,id2301
11,14927339,14929664,id2302
6,50534667,50535871,id2303
7,60030844,60034931,id2304
1,205635173,205637592,id2305
5,110306000,110307375,id2306
6,38123977,38125171,id2307
10,9994092,9995877,id2308
12,77672638,77675215,id2309
12,45270015,45271656,id2310
11,105413623,105415006,id2311
3,11168231,11169664,id2312
12,81083048,81085948,id2313
8,32431247,32432813,id2314
2,175248704,175250207,id2315
21,14407968,14410840,id2316
2,132339484,132340692,id2317
1,191674756,191676435,id2318
13,53069178,53071604,id2319
2,84542672,84545847,id2320
12,21811466,21817057,id2321
7,16444856,16447071,id2322
2,137337291,137339347,id2323
16,46233097,46234811,id2324
8,16210987,16212569,id2325
2,207819100,207836843,id2326
14,10928244,10930816,id2327
5,74495451,74497825,id2328
17,44096999,44099034,id2329
18,46924063,46927417,id2330
18,47357338,47358792,id2331
17,22754738,22756188,id2332
18,73295652,73297823,id2333
15,85875869,85876882,id2334
15,468897,470966,id2335
9,38105053,38108300,id2336
5,13489615,13491032,id2337
15,51664699,51667498,id2338
14,3009304,3010792,id2339
3,7957212,7958837,id2340
11,134500046,134501862,id2341
8,98314242,98315406,id2342
22,47904376,47905956,id2343
5,95901782,95903528,id2344
12,72964506,72966282,id2345
11,51850963,51858551,id2346
1,230768694,230775582,id2347
7,56739188,56740466,id2348
19,9194830,9197885,id2349
1,76565594,76567472,id2350
18,38428420,38440874,id2351
6,145611804,145613183,id2352
11,17572931,17596018,id2353
5,176486028,176497272,id2354
4,36369900,36371722,id2355
12,85891595,85895161,id2356
1,132435594,132449002,id2357
2,5077632,5099061,id2358
10,78071129,78074435,id2359
1,162291907,162293256,id2360
9,87984103,87986983,id2361
3,191625701,191632512,id2362
10,18368162,18377745,id2363
12,68540760,68541780,id2364
18,4485343,4500893,id2365
14,89361576,89365732,id2366
11,76032762,76036332,id2367
13,104781176,104783909,id2368
13,100888663,100891322,id2369
18,61142401,61150196,id2370
9,82649760,82652030,id2371
13,102970249,103001075,id2372
16,62893124,62907742,id2373
12,28579893,28582142,id2374
21,4876881,4878647,id2375
8,35515449,35516520,id2376
1,32071150,32074119,id2377
2,182657211,182659492,id2378
2,177308995,177314524,id2379
1,27852035,27857539,id2380
15,86903472,86925216,id2381
7,12302936,12323711,id2382
1,63528523,63549753,id2383
17,60475601,60477759,id2384
20,24908298,24939386,id2385
7,50991405,50994620,id2386
14,52526737,52553383,id2387
18,33022290,33025340,id2388
19,34515863,34517043,id2389
15,48628201,48629723,id2390
5,20176570,20177572,id2391
2,17758744,17759819,id2392
2,10048788,10052516,id2393
9,32214866,32245997,id2394
20,30604164,30606338,id2395
20,13489202,13493791,id2396
3,116844219,116873780,id2397
11,18671889,18677061,id2398
7,11060826,11062894,id2399
1,22070937,22073722,id2400
1,234205199,234208352,id2401
12,104626976,104630303,id2402
13,22216194,22364139,id2406
5,117047224,117078019,id2407
1,219945387,219956844,id2408
2,31525792,31527108,id2410
1,166206565,166207802,id2411
2,93707732,93709246,id2412
4,45905850,45932839,id2413
8,41203320,41205232,id2414
10,60412673,60419075,id2416
15,64921003,64925760,id2417
16,30733772,30774990,id2418
10,104407829,104456579,id2419
9,127521722,127536774,id2420
1,52268899,52299936,id2421
13,72879092,72927802,id2422
15,35893524,35927404,id2423
16,87541651,87547639,id2424
16,16734520,16737037,id2425
5,145744827,145758663,id2426
9,70070989,70087377,id2427
9,102763003,102765435,id2428
16,66541296,66550879,id2429
1,108641935,108671631,id2430
18,14013518,14030970,id2431
12,60891899,61030749,id2432
16,23382492,23383681,id2433
7,123602874,123612953,id2434
4,180607182,180609007,id2435
6,129631240,129657468,id2436
20,17670886,17768129,id2437
2,73523190,73609179,id2438
2,225526196,225606762,id2439
13,32925677,32931585,id2440
13,47261516,47271883,id2441
9,100998580,101000659,id2442
16,43182968,43185236,id2443
8,71960053,71961225,id2444
8,32162073,32163536,id2445
1,50204808,50206100,id2446
19,34072996,34075408,id2447
15,30408961,30410488,id2448
18,55347081,55348094,id2449
2,174771248,174772978,id2450
20,15490181,15491281,id2451
2,67476010,67477114,id2452
13,57173728,57176651,id2453
12,37954243,37955321,id2454
1,128530674,128532222,id2455
7,62544465,62545568,id2456
1,12399846,12401246,id2457
7,116004631,116055903,id2458
13,27364673,27366641,id2459
7,131967974,131970615,id2460
3,17621969,17623882,id2461
3,160805257,160807629,id2462
7,60729791,60731524,id2463
5,62852439,62853883,id2464
6,14735765,14738266,id2465
3,74180953,74183076,id2466
14,100986703,100988608,id2467
7,87661490,87664399,id2468
18,51166862,51168166,id2469
1,99340074,99342655,id2470
6,116032500,116034190,id2471
18,16048968,16051153,id2472
4,163441485,163444300,id2473
1,219598124,219599501,id2474
3,62284007,62286434,id2475
15,56992821,56994221,id2476
15,86383859,86384926,id2477
2,97870954,97872730,id2478
15,50545045,50565435,id2479
2,235515005,235613965,id2480
13,56220919,56235693,id2481
6,39481032,39491575,id2482
3,27241496,27244050,id2483
3,109238078,109239598,id2484
4,177109379,177173558,id2485
8,57625726,57637367,id2486
19,22165478,22243080,id2487
12,67078513,67083344,id2488
8,12172496,12224704,id2489
2,212510846,212514131,id2490
2,187835478,187839264,id2491
3,88552441,88600058,id2492
4,129451341,129478165,id2493
7,143497715,143504289,id2494
2,102278675,102326154,id2495
17,64020650,64085126,id2496
18,55955043,55958699,id2497
2,8671511,8719079,id2498
6,95669749,95811791,id2499
12,55953788,56011499,id2500
1,183049661,183059132,id2501
6,162382412,162453260,id2502
12,74153176,74154454,id2503
6,26902517,26905394,id2504
17,24787263,24790130,id2505
1,17756267,17757423,id2506
14,78150574,78153273,id2507
18,25114800,25132224,id2508
1,134809308,134826297,id2509
4,67477540,67490546,id2510
12,31202216,31216076,id2511
6,140439905,140441584,id2512
20,60091722,60093625,id2513
8,19312826,19314815,id2514
2,83978221,83982110,id2515
1,79631299,79674334,id2516
6,117155090,117156804,id2517
14,42706581,42709138,id2518
2,150460119,150483725,id2519
7,24464697,24466595,id2520
2,55863199,55868812,id2521
18,55633687,55635241,id2522
3,143294941,143296943,id2523
2,205925883,205926941,id2524
7,23045738,23047306,id2525
3,20382043,20383163,id2526
4,181856736,181937300,id2527
10,30709509,30711079,id2528
9,28387417,28520002,id2529
4,52695312,52697596,id2530
8,73767845,73770751,id2531
6,67794320,67796737,id2532
1,3304963,3306436,id2533
4,45381889,45406650,id2534
4,23673186,23697227,id2535
2,157487955,157489533,id2536
5,130111584,130113552,id2537
7,7657058,7709645,id2538
13,46186604,46210862,id2539
12,120974501,120995353,id2540
20,27162045,27166688,id2541
19,11520252,11521469,id2542
4,31539551,31543423,id2543
16,53837171,53838907,id2544
1,231986181,231987529,id2545
20,62904172,62906608,id2546
19,45272607,45274407,id2547
4,32783064,32797685,id2548
21,41563029,41564518,id2549
3,7534509,7536167,id2550
1,178641774,178708679,id2551
22,31129227,31156540,id2552
9,64942612,64945736,id2553
8,18079454,18080675,id2554
2,186241516,186247990,id2555
2,228173678,228181204,id2556
9,45042385,45052666,id2557
6,154269779,154272597,id2558
4,52035338,52038720,id2559
10,106069826,106107892,id2560
21,4991057,4993609,id2561
15,67983368,67989903,id2562
3,11577650,11580108,id2563
18,15037321,15049657,id2564
9,112630074,112679417,id2565
2,124840890,124844360,id2566
11,105133368,105136496,id2567
9,97344521,97348259,id2568
9,111662359,111667404,id2569
3,57555753,57671099,id2570
17,55554830,55562844,id2571
7,111280002,111301534,id2572
9,98064062,98065919,id2573
1,167918491,167930778,id2574
10,38514033,38567422,id2575
8,11747988,11752420,id2576
6,93555977,93584871,id2577
7,113351576,113386631,id2578
6,71577639,71581096,id2579
12,103564716,103627811,id2580
6,163466102,163815766,id2581
10,35275257,35276615,id2582
4,51374769,51388704,id2583
19,31846462,31855978,id2584
7,86016171,86030296,id2585
7,83706547,83751600,id2586
2,105746927,105757260,id2587
6,105126352,105135486,id2588
18,11973307,11990856,id2589
12,125531605,125534698,id2590
2,220914725,220985807,id2591
14,2161178,2194440,id2592
15,14559846,14570745,id2593
4,39659462,39661394,id2594
1,75335676,75363094,id2595
7,115291251,115617873,id2596
9,24442629,24486792,id2597
18,48512913,48524369,id2598
3,166592942,166641536,id2599
15,23355194,23390056,id2600
12,99220876,99221960,id2601
15,98090559,98190761,id2602
4,100459626,100465874,id2603
4,189582243,189616644,id2604
9,66611492,66857609,id2605
10,61562456,61871415,id2606
21,885128,887999,id2607
3,175764709,175807206,id2608
12,4837051,4884812,id2609
2,7752432,7753490,id2610
12,30795978,30805506,id2611
7,114112038,114143174,id2612
8,25533372,25563639,id2613
2,234607247,234618058,id2614
18,37274540,37277913,id2615
2,175600087,175606767,id2616
2,239966946,239976826,id2617
10,90427531,90430209,id2618
6,101176569,101201119,id2619
16,31992268,32156754,id2620
17,54675753,55145553,id2621
6,44585,82308,id2622
1,175230503,175231559,id2623
10,82874275,82877771,id2624
21,43060834,43072596,id2625
2,135265094,135306148,id2626
15,26797229,26799593,id2627
4,178509495,178511198,id2628
22,23111389,23112976,id2629
8,43022236,43023496,id2630
7,130659230,130664735,id2631
17,22176870,22185406,id2632
5,80806409,80839042,id2633
4,42405020,42413083,id2634
15,25882994,25885899,id2635
4,96223807,96238214,id2636
2,155800296,155801370,id2637
6,30647277,30648330,id2638
3,189748522,189751609,id2639
11,16020099,16044326,id2640
3,80421264,80422563,id2641
13,22621129,22637221,id2642
7,112942085,112944545,id2643
3,163288692,163315306,id2644
21,17743646,17768347,id2645
19,53619642,53628612,id2646
15,44340775,44377074,id2647
7,30506805,30553112,id2648
9,50755142,50757160,id2649
13,58952026,58954085,id2650
16,13256707,13257716,id2651
2,62106449,62107873,id2652
1,46839816,46841946,id2653
1,150121698,150124272,id2654
2,166822048,166824648,id2655
1,167812648,167911884,id2656
21,38930498,39043053,id2657
12,60378693,60383231,id2658
14,17128284,17130003,id2659
13,25675495,25909731,id2660
9,39541545,39612496,id2661
12,48750003,48756238,id2662
2,69905720,69941269,id2663
9,102808528,102863180,id2664
1,141537542,141544224,id2665
2,164754547,164757492,id2666
19,6070026,6071895,id2667
3,131046549,131051211,id2668
11,27092343,27096627,id2669
14,97168616,97170014,id2670
17,19037522,19040520,id2671
2,140499898,140501592,id2672
3,182098138,182104698,id2673
8,1811019,1826642,id2674
4,109027619,109028725,id2675
20,7511856,7513138,id2676
9,40734526,40812445,id2677
2,9070705,9078213,id2678
11,26236762,26251400,id2679
17,58098293,58119646,id2680
4,101143282,101145094,id2681
2,128345708,128347919,id2682
8,98431961,98453756,id2683
10,44561793,44564479,id2684
10,1625988,1627475,id2685
13,85471788,85476433,id2686
5,170050710,170054506,id2687
14,56398999,56405844,id2688
5,110296781,110313511,id2689
1,122342189,122352808,id2690
4,41393531,41419664,id2691
3,14401430,14403328,id2692
13,56574018,56583484,id2693
5,171739257,171777427,id2694
16,87168892,87171396,id2695
13,2756771,2766960,id2696
7,28888604,28890081,id2697
14,30716521,30738188,id2698
2,145417755,145423412,id2699
15,98860743,98876961,id2700
2,200486860,200492928,id2701
21,35158094,35183181,id2702
6,125338607,125384885,id2703
14,77345060,77530142,id2704
20,30751721,30846651,id2705
5,58757503,58768274,id2706
6,127438611,127457911,id2707
7,60227086,60239927,id2708
6,71225586,71226718,id2709
8,61174993,61185807,id2710
1,109932549,109937184,id2711
1,97507506,97514180,id2712
2,152339944,152354838,id2713
2,140729627,140739623,id2714
9,67374633,67377959,id2715
11,101432556,101435784,id2716
6,65577282,65626892,id2717
4,129732027,129734514,id2718
2,85991363,86004425,id2719
1,54598025,54607868,id2720
12,43638011,43650049,id2721
5,145375229,145583480,id2722
5,61979212,62020235,id2723
7,117429959,117469094,id2724
18,50362772,50690879,id2725
14,85414339,85522802,id2726
7,5040802,5084818,id2727
