chr,coor_s,coor_e,ids
11,99450201,99487725,id1709
2,8303006,8304196,id1710
3,188814249,188816106,id1711
9,76879041,76908090,id1712
10,97869538,97872301,id1713
7,57705109,57706342,id1716
1,96251862,96253121,id1717
6,71401440,71402730,id1719
7,149538876,149540165,id1720
17,75486554,75487888,id1721
18,20383858,20385191,id1722
14,72960153,72992559,id1723
11,4320430,4361345,id1724
9,135469483,135471797,id1725
11,16142027,16143316,id1726
10,44283138,44284442,id1727
10,53434931,53441468,id1729
2,127670877,127673365,id1730
8,62255964,62285977,id1731
10,75692719,75694013,id1732
5,111852010,111853301,id1733
7,116245381,116247143,id1734
2,126877466,126880200,id1735
8,78881791,78882951,id1736
15,11409905,11411110,id1737
4,172657790,172694062,id1738
6,25385568,25404641,id1739
10,128535696,128574704,id1740
16,20448402,20452582,id1741
9,66102802,66107330,id1742
1,157843506,157862012,id1743
7,52449666,52454987,id1744
8,50330155,50337657,id1745
14,52527682,52531877,id1746
11,23137856,23139019,id1747
3,98394388,98398990,id1748
2,163742196,163992796,id1749
17,48531414,48650786,id1750
20,40674039,40794264,id1751
9,10664293,10666534,id1752
7,50263665,50343605,id1753
9,126078087,126170586,id1754
22,39602502,39608359,id1755
8,85448473,85472939,id1756
4,116370295,116373838,id1757
6,14523169,14524228,id1758
2,151772535,151773738,id1759
6,51298696,51302206,id1760
12,55935930,55938473,id1761
12,9299717,9306282,id1762
10,14030647,14033969,id1763
17,65850445,65888391,id1764
1,172838541,172840703,id1765
19,9048211,9049805,id1766
2,178631741,178635168,id1767
7,138178285,138179770,id1768
4,49175286,49176625,id1769
9,28779673,28782750,id1770
9,12847797,12849352,id1771
2,88156104,88498075,id1772
12,62289740,62294026,id1773
8,109022137,109023609,id1774
9,73674823,73676208,id1775
12,24138552,24141197,id1776
2,198493707,198495269,id1777
5,42327912,42339094,id1778
7,104361663,104391795,id1779
18,29865918,29872876,id1780
17,53382154,53389640,id1781
12,68944694,68946740,id1782
20,28371254,28373677,id1783
13,66713264,66714423,id1784
4,149528046,149529845,id1785
8,116023003,116024613,id1786
5,82201069,82202592,id1787
18,60508099,60510135,id1788
4,79914482,79916235,id1789
11,121938298,121939489,id1790
4,111314533,111315656,id1791
5,123137922,123145884,id1792
7,31261338,31309592,id1793
6,166558763,166573253,id1794
8,123913483,123995000,id1795
2,239112542,239123219,id1796
8,60591726,60647472,id1797
5,18996472,19003570,id1798
5,32217498,32241153,id1799
19,39110982,39114016,id1800
9,4966276,4968572,id1801
2,6370104,6374585,id1802
18,55602664,55604154,id1803
2,138120378,138121839,id1804
3,146700299,146701869,id1805
9,130882033,130884065,id1806
20,23492992,23496115,id1807
18,54281096,54282635,id1808
5,34015457,34017015,id1809
3,70430012,70436060,id1810
8,87790500,87793932,id1811
22,31814485,31816142,id1812
10,10942421,10949458,id1813
5,137335142,137336745,id1814
13,3104423,3105580,id1815
10,98680572,98681913,id1816
2,6436028,6437831,id1817
7,59913065,59914794,id1818
10,113584599,113587095,id1819
2,233343976,233345951,id1820
18,70429822,70470474,id1821
3,173881073,173882217,id1822
2,230590616,230593498,id1823
14,85679040,85681287,id1824
13,1290159,1292129,id1825
4,94377184,94378298,id1826
1,154028701,154029829,id1827
3,135161463,135163745,id1828
1,82841416,82842597,id1829
3,188113703,188114756,id1830
10,57628097,57632540,id1831
5,303150,305030,id1832
4,67984701,67986548,id1833
10,31203660,31204747,id1834
10,50566115,50567384,id1835
2,113884701,115360397,id1836
10,51947123,52382296,id1837
18,43382601,43385637,id1838
2,146286581,146288139,id1839
9,112366719,112368330,id1840
14,625360,626797,id1841
17,35601747,35604058,id1842
7,152540853,152541912,id1843
21,11489525,11490568,id1844
2,126863677,126864976,id1845
7,134715530,134717030,id1846
12,116684918,116686262,id1847
2,16980995,16990299,id1848
8,138650060,138651770,id1849
6,22780189,22781690,id1850
4,66605067,66609192,id1851
13,68615069,68616465,id1852
2,239225475,239227195,id1853
13,97664408,97665798,id1854
2,130532383,130533923,id1855
4,136402,138070,id1856
2,147996725,147998049,id1857
6,37381050,37382378,id1858
15,91035106,91036906,id1859
10,110800277,110802371,id1860
7,99597319,99599499,id1861
1,186728395,186731333,id1862
2,48900613,48902783,id1863
4,142758041,142759178,id1864
6,74709287,74710431,id1865
6,39623180,39625449,id1866
2,121784314,121785585,id1867
2,222135431,222136633,id1868
6,92338653,92342387,id1869
20,12650510,12653462,id1870
11,57756417,57757674,id1871
5,151176227,151183090,id1872
17,29021126,29022389,id1873
4,115504960,115547441,id1874
6,164190280,164191697,id1875
10,87876632,87877675,id1876
4,58521893,58523339,id1877
19,53728107,53729394,id1878
2,80015908,80034538,id1879
16,81613643,81615929,id1880
21,11568188,11569502,id1881
2,25584457,25586977,id1882
8,74757756,74759048,id1883
4,101949287,101950377,id1884
17,67617175,67618937,id1885
6,79423112,79425851,id1886
16,71485636,71487307,id1887
5,94615712,94617517,id1888
18,72076174,72078282,id1889
1,165841248,165843750,id1890
8,112491655,112535871,id1891
15,24661770,24736313,id1892
6,89150860,89162080,id1893
8,54742130,54750282,id1894
5,122100334,122105241,id1895
5,68458757,68510906,id1896
1,703976,747766,id1897
3,76625101,76651623,id1898
6,119176642,119178390,id1899
4,155921604,155923710,id1900
10,112245109,112249835,id1901
11,58627942,58630819,id1902
2,37842757,37843888,id1903
3,88489536,88494208,id1904
3,173149910,173151656,id1905
4,77131542,77133423,id1906
13,68135802,68137279,id1907
8,99493284,99494964,id1908
2,137247821,137248921,id1909
13,90880137,90885500,id1910
11,33708187,33709270,id1911
5,114320326,114321539,id1912
15,3613585,3614652,id1913
17,80431940,80433004,id1914
3,104297811,104299661,id1915
18,65560622,65562180,id1916
10,95141828,95143006,id1917
2,103023038,103026753,id1918
9,26072775,26074039,id1919
1,240371602,240372780,id1920
6,34733398,34735139,id1921
16,77533886,77535240,id1922
2,208733812,208738625,id1923
10,110358235,110359997,id1924
8,61423788,61424841,id1925
16,52903487,52904877,id1926
4,134855123,134856829,id1927
13,15010225,15013578,id1928
5,84009099,84022702,id1929
4,7688051,7690677,id1930
13,111110525,111112206,id1931
15,44784227,44786461,id1932
6,133310184,133314689,id1933
12,79864839,79869745,id1934
2,65813661,65815876,id1935
22,3044195,3046966,id1936
18,57293028,57294982,id1937
2,1003429,1005095,id1938
1,23157751,23159059,id1939
3,47109377,47110485,id1940
5,25063648,25064658,id1941
3,34125387,34127252,id1942
3,58384628,58387352,id1943
2,185087785,185089271,id1944
5,41068467,41069555,id1945
9,115671006,115672105,id1946
10,86445141,86449214,id1947
2,33404119,33405373,id1948
14,99055934,99058932,id1949
2,227911034,227912185,id1951
20,17985583,17987861,id1952
2,26183513,26185753,id1953
18,42764142,42766420,id1954
3,195853407,195855647,id1955
14,104323786,104325029,id1956
14,75596123,75597497,id1957
1,32556022,32557225,id1958
2,181478304,181479527,id1959
2,227529588,227530832,id1960
9,81415205,81416268,id1961
3,84441137,84447452,id1962
3,175632851,175634099,id1963
14,62219194,62220474,id1964
12,66988077,66989279,id1965
13,72041974,72044066,id1966
13,16955166,16962537,id1967
3,19399504,19400710,id1968
3,145814809,145816006,id1969
5,175676035,175677230,id1970
21,37337812,37339023,id1971
8,44470273,44471345,id1972
4,58986914,58988372,id1973
14,41973622,41975743,id1974
5,149183071,149184214,id1975
11,26542521,26545868,id1976
8,100737853,100739595,id1977
3,28452569,28453714,id1978
11,115639474,115640768,id1979
6,69135863,69137144,id1980
12,75601144,75602205,id1981
11,23381547,23382590,id1982
1,23154382,23156400,id1983
15,33613317,33614786,id1984
2,152415269,152417556,id1985
2,203984642,203985980,id1986
1,214050104,214052061,id1987
4,89910597,89912061,id1988
13,87935196,87938466,id1989
4,19139618,19143510,id1990
4,115155688,115163199,id1991
14,92304649,92308129,id1992
9,99970673,99980505,id1993
4,105742126,105743302,id1994
2,11256574,11260279,id1995
18,71775740,71776802,id1996
9,120891724,120893297,id1997
3,50184452,50186025,id1998
19,12804995,12807528,id1999
6,102964209,102965783,id2000
6,112158794,112160610,id2001
10,2445357,2447142,id2002
7,80464501,80471702,id2003
6,105268723,105270006,id2004
6,46589510,46604640,id2005
14,3429604,3433132,id2006
3,120844721,120847134,id2007
13,7850093,7851290,id2008
10,57095892,57097120,id2009
7,9172820,9174259,id2010
18,36651733,36654171,id2011
6,130105916,130107096,id2012
4,63697415,63698505,id2013
11,47445259,47446929,id2014
21,16053450,16061103,id2015
5,37372400,37385396,id2016
3,115131750,115148489,id2017
2,236284541,236502974,id2018
4,20215824,20217121,id2019
12,24045657,24047536,id2020
14,18343975,18453163,id2021
22,22250644,22252936,id2022
11,89140842,89142760,id2024
20,9038418,9373887,id2025
7,90610286,90611927,id2026
12,80456180,80457211,id2027
4,111220017,111271312,id2028
3,56963152,56964274,id2029
2,8200862,8202515,id2030
13,91152166,91154568,id2031
21,34356085,34358519,id2032
15,79978877,79980197,id2033
18,5144465,5145997,id2034
19,52321653,52323176,id2035
16,85703539,85705830,id2036
7,121026417,121040853,id2037
2,146881811,146897152,id2038
12,51983175,51986188,id2039
15,97242184,97244533,id2040
8,22107288,22108814,id2041
10,113085160,113089002,id2042
7,96211289,96220129,id2043
17,77520487,77530672,id2044
14,101022155,101032745,id2045
1,197352857,197356323,id2046
7,139171694,139183110,id2047
7,115577072,115578103,id2048
2,52470688,52478002,id2049
6,132137390,132138428,id2050
14,90244951,90248976,id2051
6,30723191,30726144,id2052
4,140301893,140303192,id2053
16,85842302,85847572,id2054
8,6589604,6591114,id2055
5,32788322,32789700,id2056
16,70792435,70795266,id2057
20,1405306,1408098,id2058
11,90823997,90825168,id2059
8,51452847,51454041,id2060
11,112880392,112881577,id2061
18,37859837,38065357,id2062
6,49699741,49801833,id2063
2,196093145,196095479,id2065
9,84146837,84147908,id2066
1,236202308,236204478,id2067
14,102467610,102470820,id2068
7,132177300,132178857,id2069
18,36434753,36436366,id2070
4,89022096,89023522,id2071
1,173375329,173376956,id2072
4,58669922,58672642,id2073
12,95416544,95420110,id2074
2,209898077,209901206,id2076
8,53749580,53753102,id2077
4,71400560,71401632,id2078
7,137817751,137818936,id2079
4,35538540,35540032,id2080
18,63920517,63922342,id2081
4,9992173,9997944,id2082
1,204841380,204842938,id2083
4,113349439,113350739,id2084
15,66148530,66164308,id2085
4,166250158,166251907,id2086
13,109980207,110008553,id2087
13,79546743,79626755,id2088
5,105300878,105302594,id2089
1,38144413,38146158,id2090
3,37604180,37606296,id2091
3,42233528,42235557,id2092
2,214454675,214456351,id2093
6,58440948,58442484,id2094
4,152805337,152806401,id2095
7,74134839,74139291,id2096
1,207573579,207574949,id2097
12,58559009,58560483,id2098
6,152444366,152448821,id2099
7,1567429,1569111,id2100
20,48662618,48663685,id2101
5,6016860,6019226,id2102
1,64656535,64659082,id2103
18,55860286,55861984,id2104
5,155752391,155753627,id2105
5,160492607,160496143,id2106
1,176890244,176892080,id2107
3,118249699,118250768,id2108
3,65639927,65643977,id2109
12,107200531,107201851,id2110
1,124575386,124576952,id2111
1,68736662,68738640,id2112
17,26254229,26255285,id2113
3,109312745,109318411,id2114
12,17478167,17482510,id2115
2,123209551,123545133,id2116
5,16906316,16907822,id2117
1,149495764,149497274,id2118
1,111161807,111163262,id2119
1,113152551,113153994,id2120
11,3441062,3442447,id2121
5,112464249,112465309,id2122
12,93308636,93309696,id2123
17,9834356,9837009,id2124
1,14711390,14714488,id2125
6,127257330,127259160,id2126
10,35419660,35420707,id2127
12,99660201,99668566,id2128
14,23588290,23604118,id2129
10,58011225,58012610,id2130
16,58901005,58903263,id2131
10,123103483,123104994,id2132
7,11498842,11507689,id2133
2,56028752,56030457,id2134
14,71154637,71163449,id2135
14,62263179,62264398,id2136
2,188449926,188451156,id2137
5,40244227,40245489,id2138
3,177296054,177309477,id2139
8,14197624,14218748,id2140
11,22141503,22159606,id2141
6,156319831,156333042,id2142
7,6063790,6065942,id2143
1,22192810,22194714,id2144
18,71206318,71208059,id2145
4,161645571,161650558,id2146
7,11809492,11813288,id2147
12,63502693,63507839,id2148
11,19228112,19231826,id2149
7,12952008,12953387,id2150
5,176874376,176877264,id2151
13,47565149,47566432,id2152
15,32006896,32008942,id2153
1,163900026,163901566,id2154
13,50641407,50643430,id2155
4,29462909,29466358,id2156
17,5748076,5749613,id2157
2,219170430,219198449,id2158
2,122456420,122482593,id2159
12,108194296,108196761,id2160
2,19882862,19885325,id2161
12,82774526,82777500,id2162
7,22291641,22293577,id2164
10,86219636,86221594,id2165
7,148327615,148328661,id2166
7,49568372,49569389,id2167
1,119642843,119648280,id2168
10,92429648,92433988,id2169
8,114067476,114072034,id2170
3,24581104,24582444,id2171
2,163400462,163407918,id2172
7,67954018,67974839,id2173
10,30794228,30804844,id2174
1,134912815,134930360,id2175
2,37123718,37124756,id2176
16,43195998,43199543,id2177
1,26682308,26683940,id2178
9,110408814,110410480,id2179
10,22634409,22636260,id2180
5,141477308,141478696,id2181
7,75366207,75367464,id2182
4,152787692,152788804,id2183
7,38655597,38657245,id2184
17,77569592,77570798,id2185
22,5292851,5294449,id2186
14,101388172,101390764,id2187
8,140188427,140190538,id2188
11,173972,175120,id2189
13,54580700,54582274,id2190
2,110627084,110631001,id2191
21,28581052,28582464,id2192
1,219949570,219951583,id2193
14,96532193,96534884,id2194
17,19608004,19609334,id2195
2,111880037,111881449,id2196
5,93798152,93828094,id2197
3,32040263,32041825,id2198
14,33750261,33754091,id2199
15,6410326,6412086,id2200
11,10610605,10613575,id2201
2,231458327,231495602,id2202
3,157012675,157039968,id2203
6,87118650,87141574,id2204
12,120902970,120904026,id2205
2,133110630,133114047,id2206
15,26006217,26007548,id2207
17,64821932,64822993,id2208
4,17173740,17178415,id2209
4,94109090,94112580,id2210
4,4915685,4917080,id2211
8,11317668,11320239,id2212
20,49413929,49415294,id2213
5,163490609,163492673,id2214
5,54806633,54808410,id2215
13,95096532,95098310,id2216
14,79311209,79735269,id2217
17,74353059,74560110,id2218
7,108231477,108543007,id2219
2,6530568,6639691,id2220
15,86297378,86696322,id2221
15,43191395,43491450,id2222
11,3263139,3375549,id2223
5,100676228,100689454,id2224
1,229959017,229960021,id2225
2,113659958,113661516,id2226
13,104938136,104942450,id2227
1,122355745,122357135,id2228
2,36114337,36115746,id2229
11,112980154,113030493,id2230
9,137984692,137990779,id2231
5,100464851,100466657,id2232
13,48481986,48487056,id2233
6,19211048,19213629,id2234
10,40309345,40311420,id2235
2,186286763,186288454,id2236
9,15993434,15995257,id2237
17,75843943,75845413,id2238
10,97088288,97089590,id2239
1,206288588,206289645,id2240
15,48743915,48745584,id2241
7,30925838,30927529,id2242
1,69566761,69569209,id2243
3,55872993,55875011,id2244
12,70763159,70764845,id2245
3,12167106,12168725,id2246
13,13544271,13545760,id2247
3,30985325,30987870,id2248
1,78481827,78483325,id2249
2,72155017,72156516,id2250
10,98301457,98302519,id2251
20,20610091,20611189,id2252
7,153971751,153974123,id2253
1,16471423,16472671,id2254
13,40449663,40452154,id2255
5,71245731,71247626,id2256
20,7426520,7427755,id2257
10,54318658,54321419,id2258
8,134540273,134541974,id2259
13,3128381,3130059,id2260
15,95622982,95624240,id2261
9,126846100,126848372,id2262
13,66763338,66764822,id2263
2,124741373,124743853,id2264
1,227676671,227678993,id2265
10,2691667,2693615,id2266
8,59592372,59594062,id2267
22,40384694,40387867,id2268
9,69180601,69181962,id2269
1,30654260,30656638,id2270
1,65680329,65683224,id2271
10,101646932,101649098,id2272
4,172289235,172290880,id2273
13,89269704,89271785,id2274
17,55209294,55210365,id2275
11,50993595,50994647,id2276
12,14057400,14059560,id2277
1,93204809,93207298,id2278
10,3396036,3397563,id2279
7,10336472,10338891,id2280
5,111166197,111167643,id2281
9,84052143,84053766,id2282
2,137932563,137933618,id2283
7,1378275,1379848,id2284
12,97802867,97804040,id2285
7,102723640,102725560,id2286
11,21532330,21533448,id2287
9,69589248,69590559,id2288
16,22303887,22305324,id2289
12,44077199,44082144,id2290
13,3449292,3450888,id2291
2,40731801,40733365,id2292
14,15114767,15115847,id2293
13,85233279,85235288,id2294
9,13536712,13537889,id2295
3,136433750,136435074,id2296
22,2107453,2109644,id2297
4,132931143,132932607,id2298
3,149870810,149873511,id2299
5,91841803,91843151,id2300
22,49159470,49160829,id2301
2,173069595,173071920,id2302
6,126872018,126873222,id2303
8,119913139,119917226,id2304
3,33896982,33899401,id2305
10,97027013,97028388,id2306
8,113770171,113771365,id2307
17,74226008,74227793,id2308
14,54049962,54052539,id2309
4,86705492,86707133,id2310
11,46563462,46564845,id2311
4,30987530,30988963,id2312
12,132467535,132470435,id2313
5,113586667,113588233,id2314
22,21360667,21362170,id2315
15,98790337,98793209,id2316
18,68676800,68678008,id2317
14,71322371,71324050,id2318
1,17094726,17097152,id2319
8,106157632,106160807,id2320
1,143466212,143471803,id2321
11,44186992,44189207,id2322
3,95181235,95183291,id2323
11,33681182,33682896,id2324
4,99915263,99916845,id2325
1,126133890,126151633,id2326
8,71410341,71412913,id2327
18,4913514,4915888,id2328
4,7290294,7292329,id2329
4,169829919,169833273,id2330
9,101327525,101328979,id2331
3,122014525,122015975,id2332
6,44940289,44942460,id2333
19,55478091,55479104,id2334
3,143629337,143631406,id2335
20,20632532,20635779,id2336
21,36796193,36797610,id2337
7,75339733,75342532,id2338
3,139542940,139544428,id2339
18,67050217,67051842,id2340
7,78183964,78185780,id2341
22,13193325,13194489,id2342
19,57276895,57278475,id2343
16,34899744,34901490,id2344
5,6800054,6801830,id2345
2,6576358,6583946,id2346
2,232555526,232562414,id2347
10,1038411,1039689,id2348
2,221152342,221155397,id2349
10,112228551,112230429,id2350
17,63262502,63274956,id2351
15,46403354,46404733,id2352
22,30057839,30080926,id2353
14,57957093,57968337,id2354
22,39362653,39364475,id2355
4,60823866,60827432,id2356
1,36072337,36085745,id2357
15,48925300,48946729,id2358
3,190804892,190808198,id2359
13,64380139,64381488,id2360
9,133687670,133690550,id2361
18,13331319,13338130,id2362
18,49429450,49439033,id2363
20,60405613,60406633,id2364
10,67427774,67443324,id2365
19,19401620,19405776,id2366
13,96010608,96014178,id2367
10,52806453,52809186,id2368
2,25580262,25582921,id2369
4,6497142,6504937,id2370
18,42377078,42379348,id2371
22,21646026,21676852,id2372
8,72060956,72075574,id2373
2,148320493,148322742,id2374
17,24057510,24059276,id2375
5,90998578,90999649,id2376
9,48121363,48124332,id2377
3,129746646,129748927,id2378
7,54626244,54631773,id2379
12,28745225,28750729,id2380
4,174133219,174154963,id2381
9,26228887,26249662,id2382
6,116746613,116767843,id2383
13,11481724,11483882,id2384
14,31892118,31923206,id2385
18,76596539,76599754,id2386
1,12086866,12113512,id2387
17,14612293,14615343,id2388
7,24287992,24289172,id2389
1,220888540,220890062,id2390
16,11941634,11942636,id2391
8,98675426,98676501,id2392
1,200518678,200522406,id2393
12,22936780,22967911,id2394
19,55730349,55732523,id2395
12,6177902,6182491,id2396
5,105447507,105477068,id2397
12,79051057,79056229,id2398
8,134244448,134246516,id2399
8,54056370,54059155,id2400
10,26779639,26782792,id2401
12,29990480,29993807,id2402
8,31292828,31440773,id2406
14,24631640,24662435,id2407
17,22982445,22993902,id2408
19,9990560,9991876,id2410
16,88641501,88642738,id2411
4,109473360,109474874,id2412
4,130566043,130593032,id2413
17,58683671,58685583,id2414
4,123880246,123886648,id2416
8,60636825,60641582,id2417
8,100547620,100588838,id2418
16,9377056,9425806,id2419
18,2819526,2834578,id2420
3,148960397,148991434,id2421
17,45826163,45874873,id2422
2,164097993,164131873,id2423
15,38047026,38053014,id2424
6,87646630,87649147,id2425
15,79930674,79944510,id2426
3,153986197,154002585,id2427
18,14286749,14289181,id2428
2,110291803,110301386,id2429
9,62129646,62159342,id2430
18,5534852,5552304,id2431
10,70294384,70433234,id2432
17,7013761,7014950,id2433
8,122332753,122342832,id2434
4,171501194,171503019,id2435
15,26434482,26460710,id2436
7,49305005,49402248,id2437
6,125544931,125630920,id2438
5,142282232,142362798,id2439
6,149716206,149722114,id2440
18,66914894,66925261,id2441
15,86753823,86755902,id2442
1,34182475,34184743,id2443
7,139699461,139700633,id2444
1,44810607,44812070,id2445
2,51228257,51229549,id2446
3,131612317,131614729,id2447
7,22211081,22212608,id2448
11,6612412,6613425,id2449
5,160455623,160457353,id2450
5,102754687,102755787,id2451
5,17351361,17352465,id2452
14,89376876,89379799,id2453
10,76108469,76109547,id2454
1,85490639,85492187,id2455
2,103088693,103089796,id2456
14,101671808,101673208,id2457
18,71338802,71390074,id2458
16,39206840,39208808,id2459
7,37432063,37434704,id2460
4,51278290,51280203,id2461
20,44430560,44432932,id2462
7,86854601,86856334,id2463
4,16040954,16042398,id2464
1,191753998,191756499,id2465
13,53045502,53047625,id2466
21,43626432,43628337,id2467
17,11417870,11420779,id2468
2,174224654,174225958,id2469
8,13270806,13273387,id2470
8,87796757,87798447,id2471
5,48760218,48762403,id2472
11,102227023,102229838,id2473
7,25953586,25954963,id2474
4,85459931,85462358,id2475
4,28342729,28344129,id2476
14,104090353,104091420,id2477
7,68489160,68490936,id2478
2,5997933,6018323,id2479
9,24952359,25051319,id2480
11,103669314,103684088,id2481
7,64592791,64603334,id2482
4,29676613,29679167,id2483
3,194638038,194639558,id2484
14,70549996,70614175,id2485
1,122610160,122621801,id2486
5,66693643,66771245,id2487
5,99854471,99859302,id2488
5,47430613,47482821,id2489
3,117757985,117761270,id2490
7,122826663,122830449,id2491
11,1460396,1508013,id2492
6,153629057,153655881,id2493
9,116691396,116697970,id2494
4,38506768,38554247,id2495
14,50835023,50899499,id2496
6,12559774,12563430,id2497
3,47038274,47085842,id2498
8,100150915,100292957,id2499
1,205468587,205526298,id2500
1,233873626,233883097,id2501
11,125426621,125497469,id2502
5,16517203,16518481,id2503
6,41124731,41127608,id2504
11,97924199,97927066,id2505
2,124732011,124733167,id2506
3,185922504,185925203,id2507
11,112094742,112112166,id2508
2,187218084,187235073,id2509
11,16565376,16578382,id2510
3,3305064,3318924,id2511
2,110337069,110338748,id2512
2,101194056,101195959,id2513
1,23017034,23019023,id2514
14,34324279,34328168,id2515
12,60763162,60806197,id2516
2,117714818,117716532,id2517
18,77215453,77218010,id2518
9,129739692,129763298,id2519
14,4324652,4326550,id2520
6,19855308,19860921,id2521
2,46725515,46727069,id2522
11,76884325,76886327,id2523
1,221723546,221724604,id2524
15,11592434,11594002,id2525
4,78647436,78648556,id2526
14,38364942,38445506,id2527
5,33253588,33255158,id2528
3,154943214,155075799,id2529
7,97008044,97010328,id2530
9,81747685,81750591,id2531
12,52247434,52249851,id2532
2,46553628,46555101,id2533
16,37719872,37744633,id2534
1,232724703,232748744,id2535
7,80541140,80542718,id2536
20,39179473,39181441,id2537
19,27993133,28045720,id2538
9,7234287,7258545,id2539
6,3586743,3607595,id2540
5,51454677,51459320,id2541
10,75397873,75399090,id2542
15,78136925,78140797,id2543
3,63800003,63801739,id2544
10,38244705,38246053,id2545
3,18056577,18059013,id2546
20,58305998,58307798,id2547
13,51449339,51463960,id2548
17,47712376,47713865,id2549
1,42022449,42024107,id2550
14,40220325,40287230,id2551
9,59522525,59549838,id2552
3,32894419,32897543,id2553
1,113897273,113898494,id2554
17,49352924,49359398,id2555
8,25938596,25946122,id2556
5,115432978,115443259,id2557
4,13431490,13434308,id2558
5,115672472,115675854,id2559
7,65211108,65249174,id2560
16,80115742,80118294,id2561
1,235051692,235058227,id2562
1,196068381,196070839,id2563
3,148230143,148242479,id2564
2,125677287,125726630,id2565
2,76853926,76857396,id2566
15,101717897,101721025,id2567
10,108633622,108637360,id2568
10,24626214,24631259,id2569
9,113761864,113877210,id2570
10,94485553,94493567,id2571
3,82655642,82677174,id2572
1,54081868,54083725,id2573
5,102851745,102864032,id2574
20,14585670,14639059,id2575
20,18482872,18487304,id2576
8,134779999,134808893,id2577
13,41551556,41586611,id2578
1,83683320,83686777,id2579
11,121854878,121917973,id2580
2,188724176,189073840,id2581
10,42851686,42853044,id2582
16,59488678,59502613,id2583
13,82183260,82192776,id2584
3,13710476,13724601,id2585
13,25090177,25135230,id2586
9,54380787,54391120,id2587
11,105489241,105498375,id2588
11,53665841,53683390,id2589
3,143745388,143748481,id2590
20,35656709,35727791,id2591
4,44214583,44247845,id2592
13,95334492,95345391,id2593
12,68169332,68171264,id2594
5,38878777,38906195,id2595
7,108925993,109252615,id2596
5,86006133,86050296,id2597
1,108450339,108461795,id2598
13,106621336,106669930,id2599
11,13568133,13602995,id2600
14,79968946,79970030,id2601
8,108784101,108884303,id2602
13,60839039,60845287,id2603
2,50385876,50420277,id2604
11,45431406,45677523,id2605
8,140744576,141053535,id2606
1,106949652,106952523,id2607
10,89590483,89632980,id2608
22,46549033,46596794,id2609
1,210118472,210119530,id2610
3,59637469,59646997,id2611
2,106441390,106472526,id2612
15,58618216,58648483,id2613
8,93604197,93615008,id2614
11,38702273,38705646,id2615
21,26299657,26306337,id2616
8,52127585,52137465,id2617
20,9795464,9798142,id2618
2,196902295,196926845,id2619
4,154677164,154841650,id2620
4,46610110,47079910,id2621
8,72483955,72521678,id2622
8,74522412,74523468,id2623
17,72459358,72462854,id2624
1,40508047,40519809,id2625
19,48317410,48358464,id2626
21,25122580,25124944,id2627
21,27438230,27439933,id2628
1,147258434,147260021,id2629
16,89393581,89394841,id2630
20,31267511,31273016,id2631
14,92523818,92532354,id2632
12,126796328,126828961,id2633
3,4921628,4929691,id2634
15,83126864,83129769,id2635
22,245574,259981,id2636
14,6564715,6565789,id2637
16,1105973,1107026,id2638
5,87746420,87749507,id2639
3,48636237,48660464,id2640
3,103514002,103515301,id2641
3,70109573,70125665,id2642
3,129405968,129408428,id2643
14,50622975,50649589,id2644
1,139663166,139687867,id2645
5,79333459,79342429,id2646
14,25752367,25788666,id2647
6,125529428,125575735,id2648
18,71043601,71045619,id2649
8,88395518,88397577,id2650
18,10859429,10860438,id2651
9,129958381,129959805,id2652
2,228293540,228295670,id2653
5,121529477,121532051,id2654
16,64073885,64076485,id2655
12,19377221,19476457,id2656
18,68118822,68231377,id2657
2,239086413,239090951,id2658
15,4047156,4048875,id2659
10,45155428,45389664,id2660
2,62334613,62405564,id2661
2,12010768,12017003,id2662
2,49386048,49421597,id2663
2,76604649,76659301,id2664
8,69167514,69174196,id2665
6,3867087,3870032,id2666
12,33618538,33620407,id2667
15,96840924,96845586,id2668
4,95942737,95947021,id2669
9,55711840,55713238,id2670
14,75942566,75945564,id2671
8,141633061,141634755,id2672
13,97636108,97642668,id2673
9,134437549,134453172,id2674
10,2155253,2156359,id2675
16,27651994,27653276,id2676
17,40363831,40441750,id2677
2,114271351,114278859,id2678
4,160005031,160019669,id2679
5,134637546,134658899,id2680
1,69143851,69145663,id2681
2,199605109,199607320,id2682
6,93266124,93287919,id2683
2,61163940,61166626,id2684
18,27641718,27643205,id2685
8,48239208,48243853,id2686
20,24895811,24899607,id2687
10,102816227,102823072,id2688
14,59246059,59262789,id2689
2,28933291,28943910,id2690
6,44550865,44576998,id2691
2,9777019,9778917,id2692
19,33553494,33562960,id2693
3,147670080,147708250,id2694
18,75183203,75185707,id2695
2,230747304,230757493,id2696
17,52109455,52110932,id2697
6,152178352,152200019,id2698
11,59166550,59172207,id2699
2,199243805,199260023,id2700
7,97291901,97297969,id2701
4,145092958,145118045,id2702
9,101691773,101738051,id2703
12,88906212,89091294,id2704
19,57225292,57320222,id2705
7,64528456,64539227,id2706
8,120383714,120403014,id2707
17,65309249,65322090,id2708
17,14299186,14300318,id2709
22,24695660,24706474,id2710
11,55794925,55799560,id2711
12,123635396,123642070,id2712
13,38957984,38972878,id2713
11,110670980,110680976,id2714
5,122736634,122739960,id2715
2,103100468,103103696,id2716
17,59291396,59341006,id2717
3,72171886,72174373,id2718
3,51819961,51833023,id2719
7,124910473,124920316,id2720
1,45005427,45017465,id2721
