chr,coor_s,coor_e,ids
9,71329742,71362148,id1723
3,82661873,82702788,id1724
14,12668425,12670739,id1725
9,79733275,79734564,id1726
9,115095276,115096580,id1727
8,130016659,130023196,id1729
6,12163414,12165902,id1730
11,67361676,67391689,id1731
8,724734,726028,id1732
21,25357306,25358597,id1733
18,50390085,50391847,id1734
5,47938005,47940739,id1735
9,34086772,34087932,id1736
3,122721575,122722780,id1737
1,158553236,158589508,id1738
11,22772868,22791941,id1739
12,123223847,123262855,id1740
18,14510781,14514961,id1741
1,108176676,108181204,id1742
4,61652490,61670996,id1743
8,117735319,117740640,id1744
4,120187313,120194815,id1745
14,99661525,99665720,id1746
1,231149982,231151145,id1747
1,241491308,241495910,id1748
10,91874943,92125543,id1749
18,15701098,15820470,id1750
5,2847170,2967395,id1751
9,104343258,104345499,id1752
2,220006356,220086296,id1753
1,127593622,127686121,id1754
5,100574697,100580554,id1755
16,48860496,48884962,id1756
4,79977823,79981366,id1757
11,130292599,130293658,id1758
4,24282509,24283712,id1759
16,84532120,84535630,id1760
3,193228744,193231287,id1761
15,7999136,8005701,id1762
2,40834114,40837436,id1763
2,138973451,139011397,id1764
1,73988901,73991063,id1765
6,89727768,89729362,id1766
8,78053221,78056648,id1767
2,96232301,96233786,id1768
1,34024493,34025832,id1769
4,149843774,149846851,id1770
1,79379756,79381311,id1771
3,194077866,194419837,id1772
18,72479703,72483989,id1773
2,215221370,215222842,id1774
17,21259976,21261361,id1775
5,62940135,62942780,id1776
1,96902128,96903690,id1777
21,42950025,42961207,id1778
9,4051766,4081898,id1779
4,25835640,25842598,id1780
19,56204021,56211507,id1781
5,95797270,95799316,id1782
7,59401323,59403746,id1783
8,23955806,23956965,id1784
3,124682055,124683854,id1785
3,136632819,136634429,id1786
6,11828749,11830272,id1787
8,56942892,56944928,id1788
11,94016409,94018162,id1789
15,6416312,6417503,id1790
6,61230594,61231717,id1791
1,228963728,228971690,id1792
5,12025778,12074032,id1793
10,103047064,103061554,id1794
5,16277145,16358662,id1795
6,115423106,115433783,id1796
10,122796230,122851976,id1797
2,62355431,62362529,id1798
15,46260655,46284310,id1799
2,107272050,107275084,id1800
6,151621463,151623759,id1801
15,92235026,92239507,id1802
14,39668342,39669832,id1803
3,119947333,119948794,id1804
15,52923163,52924733,id1805
11,70149878,70151910,id1806
22,31500580,31503703,id1807
5,163272920,163274459,id1808
10,93900730,93902288,id1809
9,127096227,127102275,id1810
13,62784649,62788081,id1811
17,38836491,38838148,id1812
19,5502838,5509875,id1813
9,40112461,40114064,id1814
11,44934520,44935677,id1815
19,30008027,30009368,id1816
1,95798003,95799806,id1817
12,52704406,52706135,id1818
16,6129316,6131812,id1819
19,48869249,48871224,id1820
4,175141135,175181787,id1821
1,90493155,90494299,id1822
15,74493556,74496438,id1823
10,84218396,84220643,id1824
1,130738353,130740323,id1825
2,212324125,212325239,id1826
6,133570955,133572083,id1827
7,122663061,122665343,id1828
2,111422743,111423924,id1829
4,94773621,94774674,id1830
9,73792791,73797234,id1831
4,68049068,68050948,id1832
19,15260058,15261905,id1833
4,103423883,103424970,id1834
4,189163853,189165122,id1835
1,29327951,30803647,id1836
20,57188356,57623529,id1837
18,65291382,65294418,id1838
2,122301242,122302800,id1839
10,52229199,52230810,id1840
17,60530241,60531678,id1841
8,137618837,137621148,id1842
8,42740493,42741552,id1843
1,215928645,215929688,id1844
20,55977606,55978905,id1845
9,5010452,5011952,id1846
3,118107294,118108638,id1847
7,138360006,138369310,id1848
22,19911123,19912833,id1849
2,59424465,59425966,id1850
12,1594640,1598765,id1851
2,196074996,196076392,id1852
1,232197303,232199023,id1853
13,20339210,20340600,id1854
2,59655828,59657368,id1855
5,58931072,58932740,id1856
18,33849529,33850853,id1857
2,54186641,54187969,id1858
19,11981203,11983003,id1859
3,118198655,118200749,id1860
6,79982830,79985010,id1861
3,151053686,151056624,id1862
3,26732978,26735148,id1863
4,81006625,81007762,id1864
15,83571307,83572451,id1865
5,171077414,171079683,id1866
13,13483941,13485212,id1867
22,1344117,1345319,id1868
10,2293945,2297679,id1869
11,115557421,115560373,id1870
5,95470974,95472231,id1871
12,8467017,8473880,id1872
6,58277685,58278948,id1873
12,104131589,104174070,id1874
1,169827164,169828581,id1875
21,43523243,43524286,id1876
21,27525624,27527070,id1877
17,49348429,49349716,id1878
4,758019,776649,id1879
5,158321927,158324213,id1880
7,82067117,82068431,id1881
2,51528421,51530941,id1882
13,82450767,82452059,id1883
9,31401112,31402202,id1884
7,142070436,142072198,id1885
1,170609839,170612578,id1886
13,18050765,18052436,id1887
11,134000284,134002089,id1888
12,104892376,104894484,id1889
10,70350421,70352923,id1890
2,44674452,44718668,id1891
5,173667563,173742106,id1892
12,22346249,22357469,id1893
17,23744778,23752930,id1894
7,86422093,86427000,id1895
12,25902750,25954899,id1896
10,124365883,124409673,id1897
2,48569466,48595988,id1898
1,88058523,88060271,id1899
2,190989306,190991412,id1900
3,15384010,15388736,id1901
14,6945417,6948294,id1902
9,59058893,59060024,id1903
8,74303833,74308505,id1904
9,84278431,84280177,id1905
22,28352756,28354637,id1906
6,64115764,64117241,id1907
5,461043,462723,id1908
6,162647450,162648550,id1909
5,47752364,47757727,id1910
7,112248540,112249623,id1911
5,151551781,151552994,id1912
12,98737568,98738635,id1913
2,141145028,141146092,id1914
3,14160074,14161924,id1915
13,33182684,33184242,id1916
12,49513500,49514678,id1917
17,3949765,3953480,id1918
11,95682096,95683360,id1919
5,173346347,173347525,id1920
4,117954383,117956124,id1921
9,51075668,51077022,id1922
12,117315962,117320775,id1923
9,77802170,77803932,id1924
12,24740082,24741135,id1925
6,161669178,161670568,id1926
3,187156650,187158356,id1927
16,45057351,45060704,id1928
7,50454575,50468178,id1929
6,34818751,34821377,id1930
15,73612010,73613691,id1931
12,23019928,23022162,id1932
11,103342933,103347438,id1933
3,160258073,160262979,id1934
5,2429649,2431864,id1935
5,79752239,79755010,id1936
20,56726366,56728320,id1937
5,152545992,152547658,id1938
3,136449817,136451125,id1939
17,79680209,79681317,id1940
5,17204032,17205042,id1941
18,71778145,71780010,id1942
2,80123903,80126627,id1943
12,129369023,129370509,id1944
2,146822598,146823686,id1945
4,52960739,52961838,id1946
12,119237416,119241489,id1947
11,40475055,40476309,id1948
10,72875415,72878413,id1949
6,83700173,83701324,id1951
2,16777036,16779314,id1952
4,142865885,142868125,id1953
3,6563899,6566177,id1954
16,15099081,15101321,id1955
1,220391519,220392762,id1956
4,171073104,171074478,id1957
22,29756215,29757418,id1958
10,127077426,127078649,id1959
6,126500139,126501383,id1960
2,112003519,112004582,id1961
1,189484228,189490543,id1962
11,38137615,38138863,id1963
3,153633722,153635002,id1964
14,99764828,99766030,id1965
4,157961757,157963849,id1966
5,112761882,112769253,id1967
1,103205040,103206246,id1968
1,208253480,208254677,id1969
11,100424003,100425198,id1970
1,85642167,85643378,id1971
21,34739266,34740338,id1972
15,4891091,4892549,id1973
4,170741539,170743660,id1974
5,14373442,14374585,id1975
4,45312638,45315985,id1976
1,73591795,73593537,id1977
17,35613077,35614222,id1978
1,88229803,88231097,id1979
4,119963732,119965013,id1980
1,198432431,198433492,id1981
4,58953775,58954818,id1982
3,173617051,173619069,id1983
6,529241,530710,id1984
2,182045923,182048210,id1985
14,56496567,56497905,id1986
9,92964568,92966525,id1987
4,21615142,21616606,id1988
2,170011475,170014745,id1989
8,106982561,106986453,id1990
10,32373421,32380932,id1991
8,51299391,51302871,id1992
5,39980613,39990445,id1993
10,53787224,53788400,id1994
16,61227923,61231628,id1995
3,158029864,158030926,id1996
2,48070712,48072285,id1997
2,200713574,200715147,id1998
7,117582848,117585381,id1999
11,80212648,80214222,id2000
2,29959574,29961390,id2001
4,180102124,180103909,id2002
10,115779960,115787161,id2003
15,94794478,94795761,id2004
4,64208161,64223291,id2005
18,14499765,14503293,id2006
2,204428624,204431037,id2007
13,111939377,111940574,id2008
10,116147097,116148325,id2009
14,72271058,72272497,id2010
3,156632434,156634872,id2011
2,241008562,241009742,id2012
5,108716581,108717671,id2013
6,150533510,150535180,id2014
12,105118198,105125851,id2015
6,146981062,146994058,id2016
4,11798438,11815177,id2017
10,98613965,98832398,id2018
20,56535189,56536486,id2019
3,152480920,152482799,id2020
2,42050831,42160019,id2021
19,57620795,57623087,id2022
10,117429104,117431022,id2024
4,44718088,45053557,id2025
11,77483546,77485187,id2026
11,108715448,108716479,id2027
5,5382967,5434262,id2028
4,88454210,88455332,id2029
12,51392285,51393938,id2030
6,122200753,122203155,id2031
14,91396054,91398488,id2032
7,145032196,145033516,id2033
8,120712519,120714051,id2034
10,63135025,63136548,id2035
15,69363941,69366232,id2036
17,65969552,65983988,id2037
2,188286435,188301776,id2038
3,132864795,132867808,id2039
3,33635571,33637920,id2040
8,53159320,53160846,id2041
6,137989873,137993715,id2042
12,117273626,117282466,id2043
3,155411210,155421395,id2044
16,29226828,29237418,id2045
1,224416529,224419995,id2046
5,33142010,33153426,id2047
7,12545482,12546513,id2048
22,29755582,29762896,id2049
10,40807272,40808310,id2050
11,9856608,9860633,id2051
6,160817429,160820382,id2052
7,20940204,20941503,id2053
6,153047656,153052926,id2054
2,109811144,109812654,id2055
22,14878795,14880173,id2056
2,185092362,185095193,id2057
3,25662068,25664860,id2058
6,29940212,29941383,id2059
3,96197550,96198744,id2060
4,93643162,93644347,id2061
20,17264157,17469677,id2062
13,101286831,101388923,id2063
17,10512363,10514697,id2065
2,1692297,1693368,id2066
1,119563186,119565356,id2067
9,79625941,79629151,id2068
2,157150787,157152344,id2069
22,27388372,27389985,id2070
13,96680867,96682293,id2071
5,44955457,44957084,id2072
3,146131683,146134403,id2073
10,85899970,85903536,id2074
16,84431568,84434697,id2076
5,175796025,175799547,id2077
5,167872385,167873457,id2078
10,17395050,17396235,id2079
9,113896684,113898176,id2080
16,43776130,43777955,id2081
7,115640613,115646384,id2082
10,98491529,98493087,id2083
5,173824650,173825950,id2084
1,24831594,24847372,id2085
8,81748899,81750648,id2086
17,46347774,46376120,id2087
9,94992979,95072991,id2088
19,43173489,43175205,id2089
16,46723869,46725614,id2090
8,31341022,31343138,id2091
9,108676019,108678048,id2092
21,16895774,16897450,id2093
10,104874775,104876311,id2094
3,136883248,136884312,id2095
5,73483172,73487624,id2096
4,184741434,184742804,id2097
6,54846594,54848068,id2098
2,186847807,186852262,id2099
6,168249105,168250787,id2100
6,99776722,99777789,id2101
14,60177115,60179481,id2102
12,65909313,65911860,id2103
7,149921949,149923647,id2104
4,34958315,34959551,id2105
4,160403257,160406793,id2106
13,66358569,66360405,id2107
10,114002165,114003234,id2108
9,3176062,3180112,id2109
5,109076708,109078028,id2110
15,51402794,51404360,id2111
12,12954381,12956359,id2112
5,174110972,174112028,id2113
11,56768489,56774155,id2114
4,73778387,73782730,id2115
4,105887715,106223297,id2116
3,6673689,6675195,id2117
6,141293912,141295422,id2118
9,105259182,105260637,id2119
2,185152336,185153779,id2120
6,50173569,50174954,id2121
1,244836537,244837597,id2122
3,159188915,159189975,id2123
2,206774066,206776719,id2124
10,39373912,39377010,id2125
10,1249949,1251779,id2126
11,6937595,6938642,id2127
1,93951156,93959521,id2128
17,11821251,11837079,id2129
11,35458734,35460119,id2130
9,84387933,84390191,id2131
1,57801754,57803265,id2132
1,248237609,248246456,id2133
1,72766721,72768426,id2134
16,89620004,89628816,id2135
6,139169116,139170335,id2136
1,136706904,136708134,id2137
16,73984849,73986111,id2138
9,131848173,131861596,id2139
2,89744134,89765258,id2140
7,27041619,27059722,id2141
3,94401156,94414367,id2142
3,56726671,56728823,id2143
10,95148014,95149918,id2144
14,53707235,53708976,id2145
5,113699608,113704595,id2146
19,5277093,5280889,id2147
9,111232545,111237691,id2148
9,94344735,94348449,id2149
16,73690448,73691827,id2150
1,246744225,246747113,id2151
10,8932914,8934197,id2152
21,42990654,42992700,id2153
2,36350773,36352313,id2154
6,72255057,72257080,id2155
5,4596084,4599533,id2156
11,104366774,104368311,id2157
16,33931866,33959885,id2158
11,15935269,15961442,id2159
2,26318930,26321395,id2160
2,97268009,97270472,id2161
13,13881641,13884615,id2162
13,69060082,69062018,id2164
12,85717270,85719228,id2165
1,240483138,240484184,id2166
5,67532254,67533271,id2167
10,33504889,33510326,id2168
5,69628958,69633298,id2169
6,148448226,148452784,id2170
16,83601518,83602858,id2171
2,8458376,8465832,id2172
11,54539798,54560619,id2173
2,5987820,5998436,id2174
17,32626753,32644298,id2175
9,47045851,47046889,id2176
7,104042114,104045659,id2177
9,115116651,115118283,id2178
12,73790052,73791718,id2179
1,94630747,94632598,id2180
2,63431577,63432965,id2181
2,149709539,149710796,id2182
11,75421094,75422206,id2183
1,142390812,142392460,id2184
3,36950949,36952155,id2185
13,77662015,77663613,id2186
15,4048625,4051217,id2187
18,48336759,48338870,id2188
16,64893614,64894762,id2189
9,29375282,29376856,id2190
11,3842011,3845928,id2191
7,143748944,143750356,id2192
1,66553877,66555890,id2193
1,210038440,210041131,id2194
1,165443302,165444632,id2195
21,24093342,24094754,id2196
2,194477627,194507569,id2197
5,164567279,164568841,id2198
17,17383273,17387103,id2199
11,46198509,46200269,id2200
19,36216685,36219655,id2201
16,85652666,85689941,id2202
1,14714114,14741407,id2203
1,43618260,43641184,id2204
2,156943332,156944388,id2205
19,57402712,57406129,id2206
13,68502027,68503358,id2207
3,161930084,161931145,id2208
1,177999371,178004046,id2209
1,67753339,67756829,id2210
2,24328837,24330232,id2211
3,67557866,67560437,id2212
13,104980629,104981994,id2213
3,193130313,193132377,id2214
10,84911775,84913552,id2215
7,55129255,55131033,id2216
4,64019677,64443737,id2217
10,96013846,96220897,id2218
3,84599307,84910837,id2219
14,39996578,40105701,id2220
7,39214968,39613912,id2221
20,54472174,54772229,id2222
12,38195582,38307992,id2223
9,79971938,79985164,id2224
13,13036922,13037926,id2225
4,189854497,189856055,id2226
1,88751500,88755814,id2227
16,35679662,35681052,id2228
4,103871653,103873062,id2229
4,166673834,166724173,id2230
12,107218731,107224818,id2231
16,72836497,72838303,id2232
2,196761849,196766919,id2233
5,128492562,128495143,id2234
2,142096085,142098160,id2235
4,37209232,37210923,id2236
21,6623604,6625427,id2237
22,7054516,7055986,id2238
3,196217122,196218424,id2239
2,104322148,104323205,id2240
1,136737364,136739033,id2241
2,31163433,31165124,id2242
2,241351012,241353460,id2243
1,9379065,9381083,id2244
15,83751423,83753109,id2245
4,26544808,26546427,id2246
14,26633586,26635075,id2247
16,51235519,51238064,id2248
15,69939065,69940563,id2249
9,57953215,57954714,id2250
12,68723897,68724959,id2251
16,63279880,63280978,id2252
4,130760373,130762745,id2253
11,47169292,47170540,id2254
13,52870797,52873288,id2255
2,181127645,181129540,id2256
2,92216536,92217771,id2257
6,168857854,168860615,id2258
6,69684903,69686604,id2259
5,47906343,47908021,id2260
22,36470373,36471631,id2261
3,65826089,65828361,id2262
12,39591898,39593382,id2263
22,4370814,4373294,id2264
13,17544022,17546344,id2265
2,33815502,33817450,id2266
2,88764477,88766167,id2267
2,5640078,5643251,id2268
7,46383574,46384935,id2269
7,153761458,153763836,id2270
2,23968249,23971144,id2271
4,15813433,15815599,id2272
10,84601419,84603064,id2273
20,52429871,52431952,id2274
8,107369776,107370847,id2275
9,11735733,11736785,id2276
9,25255475,25257635,id2277
6,147130519,147133008,id2278
3,113158844,113160371,id2279
6,166159990,166162409,id2280
4,90264579,90266025,id2281
9,58071891,58073514,id2282
3,36997362,36998417,id2283
7,43231819,43233392,id2284
6,143797060,143798233,id2285
3,62451861,62453781,id2286
19,55727485,55728603,id2287
8,82674532,82675843,id2288
8,112615026,112616463,id2289
5,8264622,8269567,id2290
10,24698993,24700589,id2291
8,132838255,132839819,id2292
8,26549347,26550427,id2293
18,74116852,74118861,id2294
7,95272042,95273219,id2295
9,47498663,47499987,id2296
15,15288240,15290431,id2297
17,23494472,23495936,id2298
18,37154843,37157544,id2299
15,58347665,58349013,id2300
17,18740210,18741569,id2301
14,30945009,30947334,id2302
3,11756490,11757694,id2303
3,162746138,162750225,id2304
13,66779454,66781873,id2305
16,35020847,35022222,id2306
15,24752088,24753282,id2307
12,74141359,74143144,id2308
12,126264315,126266892,id2309
7,39492758,39494399,id2310
12,111509483,111510866,id2311
9,117784922,117786355,id2312
12,81272849,81275749,id2313
1,29651414,29652980,id2314
18,74858280,74859783,id2315
6,76702365,76705237,id2316
10,102160764,102161972,id2317
15,98622270,98623949,id2318
11,102837137,102839563,id2319
19,23845698,23848873,id2320
11,91872565,91878156,id2321
10,918380,920595,id2322
16,80464635,80466691,id2323
11,20431940,20433654,id2324
3,4836208,4837790,id2325
4,122185083,122202826,id2326
8,80583681,80586253,id2327
2,107373810,107376184,id2328
4,101474335,101476370,id2329
7,9226257,9229611,id2330
15,29969292,29970746,id2331
17,47755820,47757270,id2332
16,35622490,35624661,id2333
14,47984593,47985606,id2334
3,77018947,77021016,id2335
8,54606373,54609620,id2336
7,28528994,28530411,id2337
3,161905246,161908045,id2338
13,66387424,66388912,id2339
15,68934193,68935818,id2340
2,199681080,199682896,id2341
3,143168752,143169916,id2342
5,11538348,11539928,id2343
15,585476,587222,id2344
12,98154154,98155930,id2345
19,23183176,23190764,id2346
3,53760036,53766924,id2347
5,155183887,155185165,id2348
1,122405537,122408592,id2349
9,65839762,65841640,id2350
8,20789979,20802433,id2351
17,22691228,22692607,id2352
2,161319148,161342235,id2353
17,46665584,46676828,id2354
2,91090732,91092554,id2355
3,186711316,186714882,id2356
16,47237567,47250975,id2357
5,152742409,152763838,id2358
1,126338405,126341711,id2359
15,35354336,35355685,id2360
10,42134727,42137607,id2361
7,109715770,109722581,id2362
14,81347345,81356928,id2363
9,12815997,12817017,id2364
10,84017982,84033532,id2365
16,44366019,44370175,id2366
2,190647071,190650641,id2367
3,163409985,163412718,id2368
1,135379622,135382281,id2369
1,183136421,183144216,id2370
3,195208142,195210412,id2371
16,39470468,39501294,id2372
20,8241548,8256166,id2373
4,134989301,134991550,id2374
20,14609710,14611476,id2375
6,145073894,145074965,id2376
2,101096102,101099071,id2377
4,22414155,22416436,id2378
15,62694604,62700133,id2379
3,71584544,71590048,id2380
1,208259458,208281202,id2381
7,42878546,42899321,id2382
9,30470455,30491685,id2383
4,135937215,135939373,id2384
5,43859040,43890128,id2385
14,94162323,94165538,id2386
2,174111294,174137940,id2387
5,46575801,46578851,id2388
16,79943272,79944452,id2389
11,58370103,58371625,id2390
15,20181788,20182790,id2391
4,159077791,159078866,id2392
13,56950497,56954225,id2393
3,109228234,109259365,id2394
9,92368309,92370483,id2395
2,230742222,230746811,id2396
2,930467,960028,id2397
10,52597873,52603045,id2398
2,167723964,167726032,id2399
19,37649163,37651948,id2400
13,98756009,98759162,id2401
10,102013638,102016965,id2402
15,25367974,25515919,id2406
6,34639767,34670562,id2407
9,60927069,60938526,id2408
4,45203325,45204641,id2410
2,158315924,158317161,id2411
12,53216678,53218192,id2412
1,8415058,8442047,id2413
2,237198898,237200810,id2414
7,2601005,2607407,id2416
2,224262862,224267619,id2417
12,53698816,53740034,id2418
15,75236723,75285473,id2419
7,126130820,126145872,id2420
11,32321443,32352480,id2421
3,50494880,50543590,id2422
3,89444002,89477882,id2423
13,44850789,44856777,id2424
5,71805356,71807873,id2425
1,110822046,110835882,id2426
9,104593618,104610006,id2427
16,34812061,34814493,id2428
16,45561952,45571535,id2429
17,49195257,49224953,id2430
1,144845043,144862495,id2431
14,98151391,98290241,id2432
3,148035549,148036738,id2433
12,6184750,6194829,id2434
6,94233233,94235058,id2435
9,47408617,47434845,id2436
7,55022989,55120232,id2437
7,20724399,20810388,id2438
16,8155189,8235755,id2439
15,95501355,95507263,id2440
16,5385191,5395558,id2441
4,81077788,81079867,id2442
22,37861019,37863287,id2443
4,43298432,43299604,id2444
14,87548508,87549971,id2445
13,69287772,69289064,id2446
19,6093334,6095746,id2447
8,138004580,138006107,id2448
1,201857005,201858018,id2449
1,126355291,126357021,id2450
6,117187442,117188542,id2451
20,44365742,44366846,id2452
15,65829659,65832582,id2453
2,220559944,220561022,id2454
10,121418181,121419729,id2455
2,184635045,184636148,id2456
8,14351211,14352611,id2457
1,155993549,156044821,id2458
11,41388405,41390373,id2459
17,7633234,7635875,id2460
5,43594899,43596812,id2461
5,87052440,87054812,id2462
13,30972906,30974639,id2463
1,89214808,89216252,id2464
4,76891920,76894421,id2465
11,98044724,98046847,id2466
13,104865421,104867326,id2467
13,57494512,57497421,id2468
3,58706908,58708212,id2469
1,202871664,202874245,id2470
17,43374213,43375903,id2471
17,71861377,71863562,id2472
2,50794704,50797519,id2473
21,22199327,22200704,id2474
4,111090826,111093253,id2475
16,83284680,83286080,id2476
4,54715265,54716332,id2477
4,176755774,176757550,id2478
12,19077712,19098102,id2479
8,101870701,101969661,id2480
12,115360550,115375324,id2481
1,95713784,95724327,id2482
2,196905484,196908038,id2483
14,56690271,56691791,id2484
7,149554701,149618880,id2485
10,33818061,33829702,id2486
16,70842140,70919742,id2487
1,21343365,21348196,id2488
21,38570141,38622349,id2489
3,160162925,160166210,id2490
19,36312778,36316564,id2491
18,50435858,50483475,id2492
5,54385265,54412089,id2493
8,121221689,121228263,id2494
1,98964559,99012038,id2495
17,11592431,11656907,id2496
10,17640197,17643853,id2497
14,22500380,22547948,id2498
6,45002802,45144844,id2499
2,183248134,183305845,id2500
3,80734802,80744273,id2501
3,178730289,178801137,id2502
21,19182072,19183350,id2503
2,98324139,98327016,id2504
6,25625272,25628139,id2505
15,67977584,67978740,id2506
2,166956092,166958791,id2507
22,47471542,47488966,id2508
5,29802327,29819316,id2509
5,42652866,42665872,id2510
4,93137638,93151498,id2511
3,111353002,111354681,id2512
10,2553917,2555820,id2513
3,137166869,137168858,id2514
8,112709301,112713190,id2515
8,127049716,127092751,id2516
6,124432708,124434422,id2517
14,78784711,78787268,id2518
2,220324623,220348229,id2519
14,35307117,35309015,id2520
5,144561186,144566799,id2521
6,13350996,13352550,id2522
21,8027410,8029412,id2523
12,32741443,32742501,id2524
21,34641356,34642924,id2525
19,23864909,23866029,id2526
2,127773137,127853701,id2527
2,174930201,174931771,id2528
7,11285988,11418573,id2529
15,47744402,47746686,id2530
20,43664867,43667773,id2531
9,23659807,23662224,id2532
20,14384881,14386354,id2533
2,204551872,204576633,id2534
2,73710555,73734596,id2535
14,66016510,66018088,id2536
4,40190708,40192676,id2537
22,21906951,21959538,id2538
9,54027782,54052040,id2539
4,156228409,156249261,id2540
6,95223662,95228305,id2541
9,98639994,98641211,id2542
8,92607789,92611661,id2543
3,68428,70164,id2544
9,117418320,117419668,id2545
2,191753325,191755761,id2546
14,96485805,96487605,id2547
17,69988519,70003140,id2548
20,38335958,38337447,id2549
2,19303810,19305468,id2550
3,4561999,4628904,id2551
18,56194702,56222015,id2552
5,172600988,172604112,id2553
12,63888762,63889983,id2554
16,3170740,3177214,id2555
5,141283295,141290821,id2556
2,228212458,228222739,id2557
20,5572153,5574971,id2558
15,42811099,42814481,id2559
13,43210990,43249056,id2560
1,181274466,181277018,id2561
12,104222170,104228705,id2562
3,69867646,69870104,id2563
18,56847400,56859736,id2564
2,59880667,59930010,id2565
20,59558123,59561593,id2566
18,3511518,3514646,id2567
2,206710715,206714453,id2568
14,78295670,78300715,id2569
18,43706981,43822327,id2570
4,129586441,129594455,id2571
18,40782499,40804031,id2572
12,69310207,69312064,id2573
18,57197027,57209314,id2574
15,90814738,90868127,id2575
21,34319673,34324105,id2576
1,10013746,10042640,id2577
9,65843581,65878636,id2578
18,16070578,16074035,id2579
2,50135388,50198483,id2580
8,10644224,10993888,id2581
17,1449308,1450666,id2582
1,62107544,62121479,id2583
2,162924077,162933593,id2584
14,14491147,14505272,id2585
3,112610960,112656013,id2586
5,124878670,124889003,id2587
8,5763632,5772766,id2588
2,96790409,96807958,id2589
15,54086317,54089410,id2590
5,65415542,65486624,id2591
5,164272314,164305576,id2592
4,34510913,34521812,id2593
17,22083856,22085788,id2594
7,22466549,22493967,id2595
15,84519912,84846534,id2596
16,47130962,47175125,id2597
10,50824338,50835794,id2598
4,117307493,117356087,id2599
4,167927299,167962161,id2600
15,97980691,97981775,id2601
11,52220184,52320386,id2602
3,10885591,10891839,id2603
8,142412739,142447140,id2604
16,68970822,69216939,id2605
10,99368608,99677567,id2606
16,13004476,13007347,id2607
6,47639654,47682151,id2608
4,110034311,110082072,id2609
5,155609930,155610988,id2610
5,6092823,6102351,id2611
12,13570371,13601507,id2612
2,157051281,157081548,id2613
13,69745646,69756457,id2614
10,15944137,15947510,id2615
2,189091246,189097926,id2616
14,18043289,18053169,id2617
10,44799657,44802335,id2618
5,158546564,158571114,id2619
9,47574570,47739056,id2620
3,162525298,162995098,id2621
5,150137450,150175173,id2622
3,177066868,177067924,id2623
5,86008460,86011956,id2624
19,9721046,9732808,id2625
2,71941340,71982394,id2626
1,58660692,58663056,id2627
20,39917588,39919291,id2628
13,80442508,80444095,id2629
4,22472567,22473827,id2630
15,95685659,95691164,id2631
12,76222527,76231063,id2632
6,65627105,65659738,id2633
1,57902384,57910447,id2634
3,130051344,130054249,id2635
10,60306303,60320710,id2636
2,30912277,30913351,id2637
7,20932376,20933429,id2638
13,32079999,32083086,id2639
9,137922684,137946911,id2640
1,164316642,164317941,id2641
8,76527963,76544055,id2642
9,101584421,101586881,id2643
1,209879648,209906262,id2644
10,87585339,87610040,id2645
8,55824933,55833903,id2646
2,39534200,39570499,id2647
8,107382168,107428475,id2648
17,58918964,58920982,id2649
13,38758061,38760120,id2650
1,203248293,203249302,id2651
7,112308311,112309735,id2652
13,38240708,38242838,id2653
22,41228068,41230642,id2654
4,45803938,45806538,id2655
15,78577956,78677192,id2656
17,46727133,46839688,id2657
12,94487609,94492147,id2658
13,95100902,95102621,id2659
1,17725632,17959868,id2660
2,150457724,150528675,id2661
6,34644035,34650270,id2662
9,128199683,128235232,id2663
9,126715979,126770631,id2664
9,125955233,125961915,id2665
1,57599311,57602256,id2666
4,10610920,10612789,id2667
5,153095473,153100135,id2668
8,73254343,73258627,id2669
2,241143672,241145070,id2670
7,100487767,100490765,id2671
2,102445424,102447118,id2672
17,22428127,22434687,id2673
22,49331187,49346810,id2674
14,106766773,106767879,id2675
3,113125029,113126311,id2676
16,34360681,34438600,id2677
10,27009287,27016795,id2678
7,12350471,12365109,id2679
9,70184243,70205596,id2680
11,77880436,77882248,id2681
8,72236239,72238450,id2682
12,93874456,93896251,id2683
17,13819745,13822431,id2684
10,51328878,51330365,id2685
7,135690466,135695111,id2686
3,184861516,184865312,id2687
20,39483751,39490596,id2688
12,107926583,107943313,id2689
11,104962572,104973191,id2690
14,37028761,37054894,id2691
2,28335706,28337604,id2692
1,181284017,181293483,id2693
1,200302607,200340777,id2694
10,87605868,87608372,id2695
3,11730135,11740324,id2696
4,182952512,182953989,id2697
9,99095827,99117494,id2698
5,52478237,52483894,id2699
1,195520894,195537112,id2700
4,5113460,5119528,id2701
7,81453860,81478947,id2702
1,11371120,11417398,id2703
1,127070265,127255347,id2704
4,122534816,122629746,id2705
11,108110681,108121452,id2706
1,186887985,186907285,id2707
9,15582248,15595089,id2708
16,40831521,40832653,id2709
11,80658857,80669671,id2710
6,175016,179651,id2711
4,58744130,58750804,id2712
11,97446194,97461088,id2713
7,75814429,75824425,id2714
5,174058643,174061969,id2715
2,129688761,129691989,id2716
3,83213401,83263011,id2717
11,19891427,19893914,id2718
8,2605647,2618709,id2719
5,110758117,110767960,id2720
11,129169123,129181161,id2721
5,114385488,114593739,id2722
16,9495960,9536983,id2723
14,96100392,96139527,id2724
5,115961912,116290019,id2725
8,65020075,65128538,id2726
11,16445252,16489268,id2727
9,43030701,43037766,id2728
3,44712142,44730710,id2729
15,55135027,55136658,id2730
19,17086248,17097079,id2731
2,7901899,7931654,id2732
7,134589624,134597579,id2733
