chr,coor_s,coor_e,ids
15,75525743,75526933,id1710
2,22630005,22631862,id1711
5,86034585,86063634,id1712
15,84654891,84657654,id1713
7,76693900,76695133,id1716
12,82788569,82789828,id1717
4,173928521,173929811,id1719
7,4471608,4472897,id1720
18,30476375,30477709,id1721
19,5339266,5340599,id1722
7,149766419,149798825,id1723
5,44439619,44480534,id1724
7,35326198,35328512,id1725
5,43655442,43656731,id1726
3,198055523,198056827,id1727
13,52469406,52475943,id1729
8,107901820,107904308,id1730
6,125138734,125168747,id1731
8,107553104,107554398,id1732
4,98152815,98154106,id1733
16,46269790,46271552,id1734
4,88579618,88582352,id1735
7,116976620,116977780,id1736
4,52939492,52940697,id1737
18,65439778,65476050,id1738
3,180847952,180867025,id1739
15,54198999,54238007,id1740
12,37893364,37897544,id1741
20,19735555,19740083,id1742
4,64138957,64157463,id1743
18,2448997,2454318,id1744
3,43828050,43835552,id1745
11,80286116,80290311,id1746
6,135808383,135809546,id1747
5,65860561,65865163,id1748
13,104172044,104422644,id1749
21,45755692,45875064,id1750
3,162549873,162670098,id1751
11,99158635,99160876,id1752
1,59600786,59680726,id1753
7,159101834,159194333,id1754
18,49726776,49732633,id1755
3,179959056,179983522,id1756
6,31269278,31272821,id1757
2,83561380,83562439,id1758
7,113919677,113920880,id1759
8,24123940,24127450,id1760
1,159625200,159627743,id1761
1,83220314,83226879,id1762
8,29913408,29916730,id1763
14,88604800,88642746,id1764
10,72019905,72022067,id1765
1,154973265,154974859,id1766
11,118357083,118360510,id1767
4,130559511,130560996,id1768
8,37695205,37696544,id1769
1,28720422,28723499,id1770
3,302616,304171,id1771
3,88610725,88952696,id1772
15,88666504,88670790,id1773
1,174399805,174401277,id1774
11,22101310,22102695,id1775
3,7538210,7540855,id1776
19,44514244,44515806,id1777
9,4828808,4839990,id1778
3,115092836,115122968,id1779
3,115145691,115152649,id1780
21,13860111,13867597,id1781
1,139633646,139635692,id1782
9,88152710,88155133,id1783
15,87012955,87014114,id1784
16,53773561,53775360,id1785
17,54855743,54857353,id1786
11,57048911,57050434,id1787
8,60206067,60208103,id1788
18,8080643,8082396,id1789
2,128116623,128117814,id1790
7,139876732,139877855,id1791
10,15987543,15995505,id1792
2,227422551,227470805,id1793
2,92605461,92619951,id1794
14,52893711,52975228,id1795
9,1786562,1797239,id1796
7,121464184,121519930,id1797
16,17771039,17778137,id1798
9,89404977,89428632,id1799
10,88438402,88441436,id1800
19,55119547,55121843,id1801
6,143455834,143460315,id1802
8,44208133,44209623,id1803
12,12337622,12339083,id1804
17,30266409,30267979,id1805
15,50148714,50150746,id1806
17,51352877,51356000,id1807
2,33973459,33974998,id1808
6,45728675,45730233,id1809
7,135753378,135759426,id1810
11,36176335,36179767,id1811
5,32498836,32500493,id1812
11,96064427,96071464,id1813
18,13600701,13602304,id1814
16,53697656,53698813,id1815
13,98706302,98707643,id1816
11,98295945,98297748,id1817
1,171345578,171347307,id1818
4,127360023,127362519,id1819
4,29416348,29418323,id1820
12,46845198,46885850,id1821
9,44835380,44836524,id1822
8,134392705,134395587,id1823
2,157721158,157723405,id1824
13,27937218,27939188,id1825
16,22931153,22932267,id1826
12,7021267,7022395,id1827
16,59743259,59745541,id1828
4,2649829,2651010,id1829
2,5351032,5352085,id1830
18,45377649,45382092,id1831
8,75669628,75671508,id1832
3,87090320,87092167,id1833
10,109731402,109732489,id1834
11,38989991,38991260,id1835
9,90147991,91623687,id1836
1,101994995,102430168,id1837
13,103313817,103316853,id1838
2,207139045,207140603,id1839
4,51015919,51017530,id1840
5,136414176,136415613,id1841
12,104011145,104013456,id1842
13,51453438,51454497,id1843
7,86602577,86603620,id1844
3,82169690,82170989,id1845
12,64865482,64866982,id1846
3,119152692,119154036,id1847
2,134003388,134012692,id1848
22,42839579,42841289,id1849
5,80873663,80875164,id1850
12,27525039,27529164,id1851
10,94921208,94922604,id1852
7,17349271,17350991,id1853
10,62779435,62780825,id1854
8,120468468,120470008,id1855
10,47178445,47180113,id1856
3,168028996,168030320,id1857
14,36145360,36146688,id1858
10,54764109,54765909,id1859
5,57399346,57401440,id1860
12,98255009,98257189,id1861
16,82032824,82035762,id1862
5,53059699,53061869,id1863
5,55484049,55485186,id1864
1,99192384,99193528,id1865
7,149073707,149075976,id1866
6,145429447,145430718,id1867
8,79304234,79305436,id1868
13,48396464,48400198,id1869
6,60882872,60885824,id1870
2,188231487,188232744,id1871
6,11649249,11656112,id1872
2,123532736,123533999,id1873
5,179540688,179583169,id1874
5,127127063,127128480,id1875
10,59585161,59586204,id1876
19,6565980,6567426,id1877
10,76160674,76161961,id1878
5,102881362,102899992,id1879
11,22382708,22384994,id1880
16,28622391,28623705,id1881
3,183050549,183053069,id1882
3,54556886,54558178,id1883
18,35428797,35429887,id1884
3,11736216,11737978,id1885
20,12848913,12851652,id1886
11,54764899,54766570,id1887
7,95498392,95500197,id1888
17,82664993,82667101,id1889
20,22777171,22779673,id1890
12,8986732,9030948,id1891
2,196787965,196862508,id1892
12,25703716,25714936,id1893
7,125834783,125842935,id1894
2,182648071,182652978,id1895
15,97611659,97663808,id1896
11,56865018,56908808,id1897
2,146229047,146255569,id1898
22,5581915,5583663,id1899
4,77729468,77731574,id1900
4,148571040,148575766,id1901
7,19237023,19239900,id1902
3,85162432,85163563,id1903
6,15703373,15708045,id1904
6,157937674,157939420,id1905
6,6305626,6307507,id1906
4,152003060,152004537,id1907
1,81619247,81620927,id1908
1,89975936,89977036,id1909
3,27290109,27295472,id1910
6,44889138,44890221,id1911
22,11076810,11078023,id1912
16,65890131,65891198,id1913
3,92550288,92551352,id1914
22,38831246,38833096,id1915
3,52639724,52641282,id1916
11,124615767,124616945,id1917
6,71675300,71679015,id1918
4,13681106,13682370,id1919
2,215248560,215249738,id1920
5,137087534,137089275,id1921
8,60982259,60983613,id1922
12,55632674,55637487,id1923
11,35614833,35616595,id1924
13,62326102,62327155,id1925
7,66978270,66979660,id1926
5,146760271,146761977,id1927
11,32330603,32333956,id1928
18,42640706,42654309,id1929
16,64198654,64201280,id1930
13,9625914,9627595,id1931
6,141032615,141034849,id1932
3,198070696,198075201,id1933
9,45231600,45236506,id1934
8,31629967,31632182,id1935
8,16757174,16759945,id1936
19,41725664,41727618,id1937
15,57156759,57158425,id1938
16,6149730,6151038,id1939
17,61883960,61885068,id1940
3,160150966,160151976,id1941
16,37230059,37231924,id1942
18,41276215,41278939,id1943
2,30479384,30480870,id1944
7,22902572,22903660,id1945
7,25938559,25939658,id1946
5,119780399,119784472,id1947
8,102631246,102632500,id1948
18,19452467,19455465,id1949
21,3503754,3504905,id1951
22,22280827,22283105,id1952
2,129081997,129084237,id1953
3,147029573,147031851,id1954
2,216852899,216855139,id1955
13,77578165,77579408,id1956
4,145618148,145619522,id1957
8,46004218,46005421,id1958
3,167939210,167940433,id1959
19,33463239,33464483,id1960
12,16659512,16660575,id1961
7,47488974,47495289,id1962
16,8417829,8419077,id1963
1,12730542,12731822,id1964
3,120570260,120571462,id1965
15,20740564,20742656,id1966
15,18355103,18362474,id1967
11,33832528,33833734,id1968
6,69951164,69952361,id1969
4,105449157,105450352,id1970
8,84644339,84645550,id1971
1,54542220,54543292,id1972
3,176700813,176702271,id1973
17,46912852,46914973,id1974
2,8116824,8117967,id1975
22,14777151,14780498,id1976
2,76266474,76268216,id1977
16,12090235,12091380,id1978
13,68784769,68786063,id1979
20,53328484,53329765,id1980
4,1912439,1913500,id1981
8,80908069,80909112,id1982
10,22076154,22078172,id1983
14,14235946,14237415,id1984
5,35655157,35657444,id1985
3,149183247,149184585,id1986
7,18233375,18235332,id1987
9,104100946,104102410,id1988
5,5130888,5134158,id1989
14,46414489,46418381,id1990
2,96212432,96219943,id1991
8,137167795,137171275,id1992
1,37617383,37627215,id1993
8,115963042,115964218,id1994
18,9348065,9351770,id1995
7,103664409,103665471,id1996
9,127904522,127906095,id1997
22,25565218,25566791,id1998
2,30275137,30277670,id1999
2,83385313,83386887,id2000
12,41848029,41849845,id2001
14,58748327,58750112,id2002
5,77610428,77617629,id2003
1,214836401,214837684,id2004
2,92386558,92401688,id2005
13,14625363,14628891,id2006
4,126813578,126815991,id2007
21,34179468,34180665,id2008
4,173272307,173273535,id2009
15,61559093,61560532,id2010
12,66665220,66667658,id2011
5,65687425,65688605,id2012
5,112541281,112542371,id2013
15,18280527,18282197,id2014
14,83066226,83073879,id2015
6,42850286,42863282,id2016
18,13672783,13689522,id2017
12,119238058,119456491,id2018
13,77870451,77871748,id2019
14,98827886,98829765,id2020
6,167787872,167897060,id2021
9,124933930,124936222,id2022
4,124577211,124579129,id2024
11,42719196,43054665,id2025
7,39610483,39612124,id2026
7,55840091,55841122,id2027
10,95477815,95529110,id2028
3,193812543,193813665,id2029
6,32693158,32694811,id2030
9,44518648,44521050,id2031
15,55323994,55326428,id2032
2,221137006,221138326,id2033
20,10014439,10015971,id2034
15,84618836,84620359,id2035
2,68051587,68053878,id2036
9,129892347,129906783,id2037
11,114742807,114758148,id2038
3,49036327,49039340,id2039
17,70498645,70500994,id2040
2,80929317,80930843,id2041
1,51765614,51769456,id2042
13,94338510,94347350,id2043
6,119668558,119678743,id2044
10,18099473,18110063,id2045
9,18361756,18365222,id2046
14,28189088,28200504,id2047
9,44058009,44059040,id2048
1,177193924,177201238,id2049
2,106515303,106516341,id2050
6,48865633,48869658,id2051
4,189863838,189866791,id2052
6,120753008,120754307,id2053
4,134342727,134347997,id2054
5,70697896,70699406,id2055
8,70215744,70217122,id2056
8,54905197,54908028,id2057
8,21465131,21467923,id2058
4,177179011,177180182,id2059
21,10440447,10441641,id2060
14,91222671,91223856,id2061
7,120906191,121111711,id2062
11,52168303,52270395,id2063
20,33642186,33644520,id2065
15,20237269,20238340,id2066
18,60485491,60487661,id2067
4,167006647,167009857,id2068
6,119256505,119258062,id2069
2,80310771,80312384,id2070
19,18135355,18136781,id2071
16,13645748,13647375,id2072
22,44099813,44102533,id2073
7,102826912,102830478,id2074
8,8900408,8903537,id2076
1,42913245,42916767,id2077
1,115713151,115714223,id2078
4,155385370,155386555,id2079
5,71508324,71509816,id2080
15,34947806,34949631,id2081
17,37208977,37214748,id2082
11,122560954,122562512,id2083
1,119192521,119193821,id2084
11,19886682,19902460,id2085
10,107147073,107148822,id2086
12,101165645,101193991,id2087
14,81958942,82038954,id2088
2,117232546,117234262,id2089
11,68227147,68228892,id2090
16,76402256,76404372,id2091
9,27586893,27588922,id2092
13,56421427,56423103,id2093
6,132518431,132519967,id2094
14,17964668,17965732,id2095
11,64384920,64389372,id2096
5,74124103,74125473,id2097
21,36488407,36489881,id2098
8,121075125,121079580,id2099
6,78331918,78333600,id2100
7,82492357,82493424,id2101
6,72544788,72547154,id2102
9,75093258,75095805,id2103
6,66613894,66615592,id2104
19,42361978,42363214,id2105
10,59418674,59422210,id2106
2,128706775,128708611,id2107
10,52405383,52406452,id2108
1,130620310,130624360,id2109
21,27763032,27764352,id2110
21,6204338,6205904,id2111
10,104350416,104352394,id2112
13,93274462,93275518,id2113
10,115204099,115209765,id2114
2,86303012,86307355,id2115
5,138886462,139222044,id2116
7,86241336,86242842,id2117
2,35824445,35825955,id2118
10,110330851,110332306,id2119
6,252947,254390,id2120
11,113694325,113695710,id2121
12,970554,971614,id2122
20,61689135,61690195,id2123
2,225523362,225526015,id2124
19,58348951,58352049,id2125
1,136197643,136199473,id2126
22,29888492,29889539,id2127
22,41213515,41221880,id2128
8,72834738,72850566,id2129
4,9086803,9088188,id2130
7,20365253,20367511,id2131
10,57241646,57243157,id2132
12,101446614,101455461,id2133
10,71621878,71623583,id2134
5,56810745,56819557,id2135
2,177055195,177056414,id2136
2,49783226,49784456,id2137
19,27232341,27233603,id2138
20,30932350,30945773,id2139
19,6273795,6294919,id2140
9,59202117,59220220,id2141
7,22812859,22826070,id2142
1,218488876,218491028,id2143
3,32791917,32793821,id2144
2,43975268,43977009,id2145
1,245912405,245917392,id2146
17,69213622,69217418,id2147
6,160943493,160948639,id2148
6,133466912,133470626,id2149
9,15519449,15520828,id2150
1,83986566,83989454,id2151
6,71182724,71184007,id2152
5,125404959,125407005,id2153
11,25605907,25607447,id2154
2,178835129,178837152,id2155
4,98534989,98538438,id2156
2,234047137,234048674,id2157
9,49624603,49652622,id2158
4,111288930,111315103,id2159
2,198497735,198500200,id2160
19,46676372,46678835,id2161
8,129303557,129306531,id2162
5,24694941,24696877,id2164
11,50627917,50629875,id2165
4,61105925,61106971,id2166
8,4523966,4524983,id2167
3,71234765,71240202,id2168
19,55635217,55639557,id2169
4,114998057,115002615,id2170
7,47774437,47775777,id2171
17,70708537,70715993,id2172
11,125865963,125886784,id2173
1,147813078,147823694,id2174
14,21518332,21535877,id2175
6,108892887,108893925,id2176
6,170759634,170763179,id2177
12,12849458,12851090,id2178
2,231566626,231568292,id2179
9,86728434,86730285,id2180
8,53712109,53713497,id2181
12,132539968,132541225,id2182
2,222029277,222030389,id2183
2,77155603,77157251,id2184
15,31749423,31750629,id2185
16,75130349,75131947,id2186
12,37495515,37498107,id2187
12,95988356,95990467,id2188
21,38596201,38597349,id2189
11,131726698,131728272,id2190
3,56838133,56842050,id2191
5,138009942,138011354,id2192
7,13331064,13333077,id2193
3,169465600,169468291,id2194
10,74222958,74224288,id2195
14,21072878,21074290,id2196
7,1245142,1275084,id2197
1,186423711,186425273,id2198
11,127652727,127656557,id2199
1,209757384,209759144,id2200
2,237358293,237361263,id2201
5,84316957,84354232,id2202
2,50016206,50043499,id2203
11,78430817,78453741,id2204
1,13355070,13356126,id2205
2,204223971,204227388,id2206
9,92882417,92883748,id2207
13,79999851,80000912,id2208
8,23781755,23786430,id2209
8,15308107,15311597,id2210
10,20457208,20458603,id2211
11,97291842,97294413,id2212
4,18531496,18532861,id2213
8,123674290,123676354,id2214
2,144215702,144217479,id2215
13,3287993,3289771,id2216
1,241582915,242006975,id2217
14,49662583,49869634,id2218
20,58693606,59005136,id2219
6,100199166,100308289,id2220
2,112468319,112867263,id2221
2,9020105,9320160,id2222
2,214825850,214938260,id2223
6,113833759,113846985,id2224
17,48432808,48433812,id2225
3,106405286,106406844,id2226
2,217551288,217555602,id2227
10,14662409,14663799,id2228
18,56029494,56030903,id2229
7,101369151,101419490,id2230
1,10869437,10875524,id2231
19,564363,566169,id2232
2,151266222,151271292,id2233
10,74725736,74728317,id2234
12,105436660,105438735,id2235
21,34729602,34731293,id2236
3,154171243,154173066,id2237
20,50112197,50113667,id2238
4,184802044,184803346,id2239
3,195689954,195691011,id2240
3,125903451,125905120,id2241
10,49157061,49158752,id2242
20,12796650,12799098,id2243
3,93704385,93706403,id2244
3,190516121,190517807,id2245
1,10377582,10379201,id2246
10,69647844,69649333,id2247
13,113186963,113189508,id2248
5,80732028,80733526,id2249
5,42345970,42347469,id2250
6,20353941,20355003,id2251
22,17847664,17848762,id2252
18,11235195,11237567,id2253
16,11555864,11557112,id2254
12,115060411,115062902,id2255
14,8058054,8059949,id2256
1,106475562,106476797,id2257
1,167577302,167580063,id2258
3,50695942,50697643,id2259
16,31284024,31285702,id2260
12,13896674,13897932,id2261
1,94660910,94663182,id2262
14,52300228,52301712,id2263
17,78066529,78069009,id2264
3,54266549,54268871,id2265
3,150496742,150498690,id2266
4,18320013,18321703,id2267
8,57979218,57982391,id2268
5,6118131,6119492,id2269
1,43125105,43127483,id2270
8,122520833,122523728,id2271
9,118665014,118667180,id2272
7,88771299,88772944,id2273
2,109153832,109155913,id2274
21,38737129,38738200,id2275
6,118992887,118993939,id2276
2,103354465,103356625,id2277
5,101805803,101808292,id2278
15,65908592,65910119,id2279
14,43301388,43303807,id2280
22,24550255,24551701,id2281
3,126844822,126846445,id2282
6,129761474,129762529,id2283
2,48671527,48673100,id2284
2,142301706,142302879,id2285
4,63409912,63411832,id2286
2,223633534,223634652,id2287
6,44466163,44467474,id2288
9,123160143,123161580,id2289
10,44136351,44141296,id2290
9,94069612,94071208,id2291
4,45231705,45233269,id2292
9,109403112,109404192,id2293
2,159939316,159941325,id2294
2,130577883,130579060,id2295
6,140521695,140523019,id2296
11,2128267,2130458,id2297
12,89851105,89852569,id2298
3,75699938,75702639,id2299
3,158812347,158813695,id2300
1,246228527,246229886,id2301
22,38764278,38766603,id2302
6,36327076,36328280,id2303
13,86581631,86585718,id2304
1,217848973,217851392,id2305
19,43831264,43832639,id2306
5,132481992,132483186,id2307
1,138282508,138284293,id2308
3,121517417,121519994,id2309
8,88705899,88707540,id2310
15,78361159,78362542,id2311
8,60762797,60764230,id2312
13,101313665,101316565,id2313
15,2163822,2165388,id2314
9,49808424,49809927,id2315
4,133448923,133451795,id2316
8,86575417,86576625,id2317
5,50207183,50208862,id2318
9,83191336,83193762,id2319
18,54562036,54565211,id2320
5,39911369,39916960,id2321
10,7906002,7908217,id2322
3,14207704,14209760,id2323
1,183054627,183056341,id2324
17,7786266,7787848,id2325
6,33507529,33525272,id2326
5,4737394,4739966,id2327
6,27454245,27456619,id2328
14,16753716,16755751,id2329
1,198748186,198751540,id2330
4,94389078,94390532,id2331
9,103095033,103096483,id2332
13,43310491,43312662,id2333
17,61065290,61066303,id2334
8,135057478,135059547,id2335
8,82574839,82578086,id2336
5,158871564,158872981,id2337
3,130643963,130646762,id2338
18,79508240,79509728,id2339
6,9473948,9475573,id2340
3,173799135,173800951,id2341
11,129360863,129362027,id2342
13,72617138,72618718,id2343
20,46517031,46518777,id2344
13,65753974,65755750,id2345
6,144829158,144836746,id2346
4,58157848,58164736,id2347
1,3988476,3989754,id2348
10,108285671,108288726,id2349
14,25594680,25596558,id2350
4,126822191,126834645,id2351
16,72416172,72417551,id2352
5,117592182,117615269,id2353
4,56876390,56887634,id2354
3,68208725,68210547,id2355
4,52825419,52828985,id2356
12,45558017,45571425,id2357
3,106523167,106544596,id2358
5,70535229,70538535,id2359
21,2390404,2391753,id2360
4,101218359,101221239,id2361
3,59669279,59676090,id2362
11,31113493,31123076,id2363
11,52654968,52655988,id2364
2,218844942,218860492,id2365
9,123339900,123344056,id2366
11,52318163,52321733,id2367
11,122709149,122711882,id2368
15,95747950,95750609,id2369
10,25631201,25638996,id2370
1,171866706,171868976,id2371
4,163526486,163557312,id2372
11,4575927,4590545,id2373
2,103985885,103988134,id2374
19,44791128,44792894,id2375
1,232247764,232248835,id2376
12,6233815,6236784,id2377
7,119576765,119579046,id2378
21,3742868,3748397,id2379
10,75729539,75735043,id2380
20,41805724,41827468,id2381
13,30265602,30286377,id2382
10,41990101,42011331,id2383
8,97106922,97109080,id2384
9,56320431,56351519,id2385
2,215260832,215264047,id2386
11,59440715,59467361,id2387
4,44678187,44681237,id2388
2,127534705,127535885,id2389
20,55701053,55702575,id2390
17,24167006,24168008,id2391
20,1983150,1984225,id2392
2,65681167,65684895,id2393
1,100633152,100664283,id2394
1,37844275,37846449,id2395
1,162600965,162605554,id2396
1,226224047,226253608,id2397
7,120146498,120151670,id2398
17,45354097,45356165,id2399
13,51799166,51801951,id2400
3,164170565,164173718,id2401
18,31591216,31594543,id2402
2,225219161,225367106,id2406
14,43786973,43817768,id2407
19,39796654,39808111,id2408
5,109049791,109051107,id2410
13,6759740,6760977,id2411
13,85070530,85072044,id2412
7,78780514,78807503,id2413
15,61446914,61448826,id2414
17,16127614,16134016,id2416
14,69664787,69669544,id2417
5,68984087,69025305,id2418
12,95804780,95853530,id2419
22,40372110,40387162,id2420
13,47043067,47074104,id2421
3,24115114,24163824,id2422
17,42459454,42493334,id2423
17,36847322,36853310,id2424
14,29849633,29852150,id2425
1,45230574,45244410,id2426
5,8058081,8074469,id2427
11,15080794,15083226,id2428
9,60185064,60194647,id2429
6,61659471,61689167,id2430
3,5684176,5701628,id2431
12,98461439,98600289,id2432
2,153153060,153154249,id2433
3,53534272,53544351,id2434
1,89955444,89957269,id2435
11,134289072,134315300,id2436
5,49311905,49409148,id2437
3,125285161,125371150,id2438
12,121873314,121953880,id2439
14,63476204,63482112,id2440
4,48245701,48256068,id2441
8,131249104,131251183,id2442
15,93080414,93082682,id2443
15,38632575,38633747,id2444
12,31885535,31886998,id2445
5,2429295,2430587,id2446
18,6853525,6855937,id2447
7,30018321,30019848,id2448
6,141631247,141632260,id2449
4,46518680,46520410,id2450
3,81858824,81859924,id2451
4,36252626,36253730,id2452
15,100944517,100947440,id2453
4,56869124,56870202,id2454
2,39551059,39552607,id2455
20,53474608,53475711,id2456
2,22990651,22992051,id2457
13,80940190,80991462,id2458
7,43544356,43546324,id2459
2,201691108,201693749,id2460
14,26709286,26711199,id2461
10,24894152,24896524,id2462
3,171796372,171798105,id2463
15,58497366,58498810,id2464
20,36560563,36563064,id2465
3,28360425,28362548,id2466
9,64229753,64231658,id2467
17,80391931,80394840,id2468
1,91350695,91351999,id2469
2,24152722,24155303,id2470
5,70021334,70023024,id2471
12,57995352,57997537,id2472
2,2948827,2951642,id2473
7,112037055,112038432,id2474
4,144284904,144287331,id2475
20,61750432,61751832,id2476
7,156273268,156274335,id2477
1,101275069,101276845,id2478
4,41380954,41401344,id2479
5,42899878,42998838,id2480
21,37390958,37405732,id2481
9,30510578,30521121,id2482
13,27370858,27373412,id2483
17,46489374,46490894,id2484
2,221782985,221847164,id2485
13,33561737,33573378,id2486
12,100312329,100389931,id2487
20,24719634,24724465,id2488
1,24266876,24319084,id2489
12,42799379,42802664,id2490
10,88707554,88711340,id2491
8,30188985,30236602,id2492
7,72372443,72399267,id2493
1,245301545,245308119,id2494
15,29366810,29414289,id2495
15,97514196,97578672,id2496
19,19748989,19752645,id2497
7,23158126,23205694,id2498
13,42482473,42624515,id2499
10,36149773,36207484,id2500
4,12558604,12568075,id2501
7,87019132,87089980,id2502
5,58551245,58552523,id2503
10,99781201,99784078,id2504
2,25264568,25267435,id2505
8,12669659,12670815,id2506
17,72877490,72880189,id2507
16,682399,699823,id2508
3,140249264,140266253,id2509
10,3535911,3548917,id2510
13,76489421,76503281,id2511
3,59490865,59492544,id2512
3,188108644,188110547,id2513
1,45366867,45368856,id2514
9,64041161,64045050,id2515
3,18747242,18790277,id2516
21,4777767,4779481,id2517
1,5729071,5731628,id2518
7,124705723,124729329,id2519
2,63650900,63652798,id2520
14,5730672,5736285,id2521
1,129521771,129523325,id2522
1,225834892,225836894,id2523
16,83197511,83198569,id2524
1,100697214,100698782,id2525
4,45409323,45410443,id2526
22,20113920,20194484,id2527
1,236652658,236654228,id2528
3,52377751,52510336,id2529
10,132096629,132098913,id2530
12,123085980,123088886,id2531
11,95432008,95434425,id2532
4,10839024,10840497,id2533
13,109290421,109315182,id2534
6,156797815,156821856,id2535
6,43732211,43733789,id2536
15,18200175,18202143,id2537
15,48895997,48948584,id2538
11,50509828,50534086,id2539
7,68452533,68473385,id2540
16,61760470,61765113,id2541
7,74389857,74391074,id2542
14,88505660,88509532,id2543
7,15901958,15903694,id2544
9,103202167,103203515,id2545
14,72245219,72247655,id2546
16,73165133,73166933,id2547
5,61397110,61411731,id2548
13,55249709,55251198,id2549
5,176531268,176532926,id2550
4,166840824,166907729,id2551
1,14167499,14194812,id2552
16,66740619,66743743,id2553
12,100952300,100953521,id2554
1,99066535,99073009,id2555
15,24426858,24434384,id2556
9,67653351,67663632,id2557
4,188065946,188068764,id2558
7,106670715,106674097,id2559
12,21356554,21394620,id2560
1,143226915,143229467,id2561
18,78044275,78050810,id2562
2,179437809,179440267,id2563
2,191364895,191377231,id2564
1,29488926,29538269,id2565
9,59254531,59258001,id2566
10,81867050,81870178,id2567
15,51327813,51331551,id2568
15,88569189,88574234,id2569
18,30273761,30389107,id2570
12,59723320,59731334,id2571
21,10715347,10736879,id2572
3,58628723,58630580,id2573
21,42631794,42644081,id2574
4,160381303,160434692,id2575
3,48145186,48149618,id2576
1,64037652,64066546,id2577
12,79977539,80012594,id2578
9,100430020,100433477,id2579
4,162483866,162546961,id2580
6,88567171,88916835,id2581
8,115519196,115520554,id2582
16,37197359,37211294,id2583
8,83354825,83364341,id2584
5,56910563,56924688,id2585
6,59166338,59211391,id2586
4,148077829,148088162,id2587
18,64922680,64931814,id2588
5,52471657,52489206,id2589
19,4058658,4061751,id2590
6,9635453,9706535,id2591
7,147528154,147561416,id2592
2,180066267,180077166,id2593
12,21023019,21024951,id2594
19,56995559,57022977,id2595
7,27710076,28036698,id2596
21,42197641,42241804,id2597
7,119948618,119960074,id2598
19,39937140,39985734,id2599
20,35350421,35385283,id2600
16,76925534,76926618,id2601
3,162406217,162506419,id2602
1,161892187,161898435,id2603
1,54856601,54891002,id2604
12,17124585,17370702,id2605
4,145452850,145761809,id2606
5,116920308,116923179,id2607
8,27821673,27864170,id2608
6,46943872,46991633,id2609
2,235992036,235993094,id2610
19,51735740,51745268,id2611
6,126111965,126143101,id2612
6,169861967,169892234,id2613
2,155242780,155253591,id2614
3,34297910,34301283,id2615
11,49670199,49676879,id2616
12,50463859,50473739,id2617
16,75776226,75778904,id2618
19,31971642,31996192,id2619
19,11001594,11166080,id2620
8,35728077,36197877,id2621
5,170369241,170406964,id2622
6,31901887,31902943,id2623
17,74587221,74590717,id2624
5,75657922,75669684,id2625
11,105874280,105915334,id2626
8,36237291,36239655,id2627
16,52771180,52772883,id2628
10,131472090,131473677,id2629
9,90828816,90830076,id2630
17,78594363,78599868,id2631
17,5743027,5751563,id2632
1,76912446,76945079,id2633
15,10437408,10445471,id2634
20,52820590,52823495,id2635
1,226005668,226020075,id2636
3,154359847,154360921,id2637
6,150134059,150135112,id2638
6,54604940,54608027,id2639
15,14719440,14743667,id2640
7,68172384,68173683,id2641
13,25562976,25579068,id2642
2,53441419,53443879,id2643
10,68700662,68727276,id2644
10,84442003,84466704,id2645
5,109267434,109276404,id2646
1,15122457,15158756,id2647
19,52630873,52677180,id2648
3,15576764,15578782,id2649
7,48583466,48585525,id2650
16,69779048,69780057,id2651
18,9548359,9549783,id2652
8,8627995,8630125,id2653
3,166399259,166401833,id2654
6,1076143,1078743,id2655
11,6406221,6505457,id2656
7,102445263,102557818,id2657
18,43569098,43573636,id2658
7,124092814,124094533,id2659
6,109833371,110067607,id2660
16,74149921,74220872,id2661
4,53531069,53537304,id2662
5,174135765,174171314,id2663
6,107595609,107650261,id2664
11,2033420,2040102,id2665
3,155069543,155072488,id2666
1,52041902,52043771,id2667
20,22970366,22975028,id2668
9,36500612,36504896,id2669
1,228753171,228754569,id2670
15,19374963,19377961,id2671
4,22772386,22774080,id2672
15,74105126,74111686,id2673
20,26245287,26260910,id2674
4,30474948,30476054,id2675
9,68626247,68627529,id2676
9,55257173,55335092,id2677
4,59842910,59850418,id2678
12,62874102,62888740,id2679
17,62205369,62226722,id2680
15,45819006,45820818,id2681
4,146278498,146280709,id2682
8,35847404,35869199,id2683
2,38239586,38242272,id2684
7,139340808,139342295,id2685
12,123732800,123737445,id2686
20,31873704,31877500,id2687
13,81500232,81507077,id2688
3,40336144,40352874,id2689
7,26026568,26037187,id2690
9,16208005,16234138,id2691
1,36829402,36831300,id2692
1,22094337,22103803,id2693
14,43177961,43216131,id2694
2,194382325,194384829,id2695
5,25461382,25471571,id2696
6,50819785,50821262,id2697
1,5943005,5964672,id2698
12,58792293,58797950,id2699
14,60049828,60066046,id2700
2,167442470,167448538,id2701
2,61239460,61264547,id2702
2,235649839,235696117,id2703
2,180573215,180758297,id2704
17,77554671,77649601,id2705
13,75406837,75417608,id2706
17,79784532,79803832,id2707
1,186054743,186067584,id2708
12,44591338,44592470,id2709
16,85217530,85228344,id2710
3,113986677,113991312,id2711
18,64224447,64231121,id2712
9,78008945,78023839,id2713
6,154240975,154250971,id2714
4,59892298,59895624,id2715
3,42157744,42160972,id2716
14,12077950,12127560,id2717
5,74861624,74864111,id2718
4,93443394,93456456,id2719
3,48178763,48188606,id2720
10,89530698,89542736,id2721
21,6019092,6227343,id2722
